detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
3637,2302,556,147,166,0,0,Cladoceramorpha,confirmed
3632,2120,263,187,89,2,2,Detritus / Unsharp Organisms,confirmed
3640,2549,659,78,44,2,2,Detritus / Unsharp Organisms,confirmed
3680,1982,2757,75,58,2,2,Detritus / Unsharp Organisms,confirmed
3675,2033,2566,74,54,2,2,Detritus / Unsharp Organisms,confirmed
3664,939,1946,64,36,2,2,Detritus / Unsharp Organisms,confirmed
3672,2672,2432,58,33,2,2,Detritus / Unsharp Organisms,confirmed
3674,2262,2470,162,66,2,2,Detritus / Unsharp Organisms,confirmed
3649,1946,1198,66,28,2,2,Detritus / Unsharp Organisms,confirmed
3633,2479,316,71,27,2,2,Detritus / Unsharp Organisms,confirmed
3638,2015,601,54,38,2,2,Detritus / Unsharp Organisms,confirmed
3678,1821,2639,95,46,2,2,Detritus / Unsharp Organisms,confirmed
3634,1864,334,75,51,2,2,Detritus / Unsharp Organisms,confirmed
3631,1455,173,69,44,2,2,Detritus / Unsharp Organisms,confirmed
3670,2739,2354,52,38,3,3,Detritus / Unsharp Organisms,confirmed
3639,1908,632,88,77,3,3,Detritus / Unsharp Organisms,confirmed
3658,3041,1616,106,44,4,4,Detritus / Unsharp Organisms,confirmed
3651,2815,1244,70,149,7,7,Detritus / Unsharp Organisms,confirmed
3641,1876,726,102,158,7,7,Detritus / Unsharp Organisms,confirmed
3644,1171,994,66,95,7,7,Detritus / Unsharp Organisms,confirmed
3656,2724,1519,69,93,7,7,Detritus / Unsharp Organisms,confirmed
3677,1310,2633,45,114,7,7,Detritus / Unsharp Organisms,confirmed
3653,1037,1426,38,53,7,7,Detritus / Unsharp Organisms,confirmed
3665,1763,2066,59,69,7,7,Detritus / Unsharp Organisms,confirmed
3663,2872,1937,40,62,7,7,Detritus / Unsharp Organisms,confirmed
3676,2678,2614,44,68,7,7,Detritus / Unsharp Organisms,confirmed
3673,1020,2452,56,71,7,7,Detritus / Unsharp Organisms,confirmed
3655,1541,1488,50,55,7,7,Detritus / Unsharp Organisms,confirmed
3666,1083,2116,32,58,7,7,Detritus / Unsharp Organisms,confirmed
3652,1327,1398,52,57,7,7,Detritus / Unsharp Organisms,confirmed
3635,1535,396,57,79,7,7,Detritus / Unsharp Organisms,confirmed
3669,1330,2333,44,48,7,7,Detritus / Unsharp Organisms,confirmed
3648,2557,1191,45,79,7,7,Detritus / Unsharp Organisms,confirmed
3681,2325,2758,45,49,7,7,Detritus / Unsharp Organisms,confirmed
3636,2106,396,43,64,7,7,Detritus / Unsharp Organisms,confirmed
3645,2312,1016,59,94,7,7,Detritus / Unsharp Organisms,confirmed
3679,1611,2701,85,94,7,7,Detritus / Unsharp Organisms,confirmed
3642,2046,742,74,87,7,7,Detritus / Unsharp Organisms,confirmed
3661,1315,1751,38,55,8,8,Detritus / Unsharp Organisms,confirmed
3630,1968,168,135,248,8,8,Detritus / Unsharp Organisms,confirmed
3650,982,1219,43,83,8,8,Detritus / Unsharp Organisms,confirmed
3643,3007,911,53,49,10,10,Detritus / Unsharp Organisms,confirmed
3671,2552,2360,73,72,15,15,Detritus / Unsharp Organisms,confirmed
3646,2147,1068,159,167,19,19,Detritus / Unsharp Organisms,confirmed
3654,1709,1466,95,100,27,27,Detritus / Unsharp Organisms,confirmed
3657,1440,1571,71,131,29,29,Detritus / Unsharp Organisms,confirmed
3659,1267,1693,57,58,33,33,Detritus / Unsharp Organisms,confirmed
3668,1384,2255,86,94,39,39,Detritus / Unsharp Organisms,confirmed
3660,1074,1707,147,145,40,40,Detritus / Unsharp Organisms,confirmed
3667,2321,2180,174,205,40,40,Detritus / Unsharp Organisms,confirmed
3647,2962,1102,102,144,41,41,Detritus / Unsharp Organisms,confirmed
3662,2233,1857,64,55,49,49,Detritus / Unsharp Organisms,confirmed
