detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
5270,1990,1640,82,170,0,0,Cladoceramorpha,confirmed
5267,2220,1592,178,236,0,0,Cladoceramorpha,confirmed
5242,2832,540,111,60,2,2,Detritus / Unsharp Organisms,confirmed
5238,1663,351,190,76,2,2,Detritus / Unsharp Organisms,confirmed
5263,1536,1475,87,64,2,2,Detritus / Unsharp Organisms,confirmed
5268,2923,1597,69,45,2,2,Detritus / Unsharp Organisms,confirmed
5285,2018,2552,94,77,2,2,Detritus / Unsharp Organisms,confirmed
5247,1387,744,76,74,2,2,Detritus / Unsharp Organisms,confirmed
5275,982,2008,84,37,2,2,Detritus / Unsharp Organisms,confirmed
5277,3111,2062,100,64,2,2,Detritus / Unsharp Organisms,confirmed
5235,2027,252,73,59,2,2,Detritus / Unsharp Organisms,confirmed
5250,1875,902,111,108,3,3,Detritus / Unsharp Organisms,confirmed
5237,2431,302,78,75,3,3,Detritus / Unsharp Organisms,confirmed
5243,917,639,85,85,5,5,Detritus / Unsharp Organisms,confirmed
5249,3151,788,94,95,5,5,Detritus / Unsharp Organisms,confirmed
5259,2799,1187,67,207,7,7,Detritus / Unsharp Organisms,confirmed
5255,2067,1073,66,135,7,7,Detritus / Unsharp Organisms,confirmed
5261,1243,1400,73,127,7,7,Detritus / Unsharp Organisms,confirmed
5281,2283,2263,80,169,7,7,Detritus / Unsharp Organisms,confirmed
5274,894,1880,58,102,7,7,Detritus / Unsharp Organisms,confirmed
5245,1818,656,138,194,7,7,Detritus / Unsharp Organisms,confirmed
5244,2013,639,64,102,7,7,Detritus / Unsharp Organisms,confirmed
5276,1800,2019,55,78,7,7,Detritus / Unsharp Organisms,confirmed
5253,1193,1007,60,122,7,7,Detritus / Unsharp Organisms,confirmed
5240,2040,489,77,108,7,7,Detritus / Unsharp Organisms,confirmed
5266,1443,1566,68,101,7,7,Detritus / Unsharp Organisms,confirmed
5282,2648,2360,60,89,7,7,Detritus / Unsharp Organisms,confirmed
5236,1967,256,102,237,7,7,Detritus / Unsharp Organisms,confirmed
5278,1370,2153,48,87,7,7,Detritus / Unsharp Organisms,confirmed
5251,1217,924,52,97,7,7,Detritus / Unsharp Organisms,confirmed
5262,2689,1420,166,205,7,7,Detritus / Unsharp Organisms,confirmed
5284,2362,2425,63,113,7,7,Detritus / Unsharp Organisms,confirmed
5260,1361,1320,61,95,7,7,Detritus / Unsharp Organisms,confirmed
5287,2324,2738,28,65,7,7,Detritus / Unsharp Organisms,confirmed
5241,2189,516,46,66,7,7,Detritus / Unsharp Organisms,confirmed
5279,934,2159,92,123,7,7,Detritus / Unsharp Organisms,confirmed
5234,1499,177,99,117,7,7,Detritus / Unsharp Organisms,confirmed
5239,1520,405,68,77,7,7,Detritus / Unsharp Organisms,confirmed
5258,2145,1164,29,68,7,7,Detritus / Unsharp Organisms,confirmed
5272,2699,1823,51,76,7,7,Detritus / Unsharp Organisms,confirmed
5257,1879,1102,77,111,7,7,Detritus / Unsharp Organisms,confirmed
5286,1936,2722,69,84,7,7,Detritus / Unsharp Organisms,confirmed
5264,1493,1495,49,68,7,7,Detritus / Unsharp Organisms,confirmed
5248,2594,762,39,96,8,8,Detritus / Unsharp Organisms,confirmed
5283,2245,2409,34,97,8,8,Detritus / Unsharp Organisms,confirmed
5273,2501,1872,75,95,16,16,Detritus / Unsharp Organisms,confirmed
5269,1033,1599,113,262,30,30,Detritus / Unsharp Organisms,confirmed
5280,1324,2198,133,149,39,39,Detritus / Unsharp Organisms,confirmed
5256,2967,1082,79,157,40,40,Detritus / Unsharp Organisms,confirmed
5254,1695,1034,117,146,47,47,Detritus / Unsharp Organisms,confirmed
5265,2794,1534,54,84,47,47,Detritus / Unsharp Organisms,confirmed
5246,2679,707,93,92,49,49,Detritus / Unsharp Organisms,confirmed
5271,2608,1755,94,71,49,49,Detritus / Unsharp Organisms,confirmed
5252,2559,934,156,185,49,49,Detritus / Unsharp Organisms,confirmed
