detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
5137,1248,1089,157,73,2,2,Detritus / Unsharp Organisms,confirmed
5184,2316,2437,162,76,2,2,Detritus / Unsharp Organisms,confirmed
5132,1870,816,235,73,2,2,Detritus / Unsharp Organisms,confirmed
5128,2151,627,119,55,2,2,Detritus / Unsharp Organisms,confirmed
5181,1403,2343,200,127,2,2,Detritus / Unsharp Organisms,confirmed
5180,1324,2257,118,85,2,2,Detritus / Unsharp Organisms,confirmed
5130,1413,784,116,93,2,2,Detritus / Unsharp Organisms,confirmed
5142,1328,1156,62,42,2,2,Detritus / Unsharp Organisms,confirmed
5188,2017,2642,77,53,2,2,Detritus / Unsharp Organisms,confirmed
5153,1462,1456,60,47,2,2,Detritus / Unsharp Organisms,confirmed
5162,2931,1602,60,36,2,2,Detritus / Unsharp Organisms,confirmed
5135,1139,1083,113,56,2,2,Detritus / Unsharp Organisms,confirmed
5146,1588,1235,72,56,2,2,Detritus / Unsharp Organisms,confirmed
5186,2662,2450,93,63,2,2,Detritus / Unsharp Organisms,confirmed
5140,2007,1109,75,65,2,2,Detritus / Unsharp Organisms,confirmed
5179,1002,2227,121,112,2,2,Detritus / Unsharp Organisms,confirmed
5164,3005,1668,100,60,2,2,Detritus / Unsharp Organisms,confirmed
5118,1968,312,119,41,2,2,Detritus / Unsharp Organisms,confirmed
5117,2456,299,85,83,2,2,Detritus / Unsharp Organisms,confirmed
5177,3118,2122,95,60,2,2,Detritus / Unsharp Organisms,confirmed
5115,1495,191,127,119,3,3,Detritus / Unsharp Organisms,confirmed
5171,3300,1968,47,42,3,3,Detritus / Unsharp Organisms,confirmed
5163,1328,1629,44,42,3,3,Detritus / Unsharp Organisms,confirmed
5187,2051,2561,73,71,3,3,Detritus / Unsharp Organisms,confirmed
5139,2630,1105,73,68,3,3,Detritus / Unsharp Organisms,confirmed
5178,1171,2215,51,47,3,3,Detritus / Unsharp Organisms,confirmed
5185,2244,2450,58,51,3,3,Detritus / Unsharp Organisms,confirmed
5150,2832,1375,210,75,4,4,Detritus / Unsharp Organisms,confirmed
5165,1100,1798,238,89,4,4,Detritus / Unsharp Organisms,confirmed
5159,2678,1577,238,83,4,4,Detritus / Unsharp Organisms,confirmed
5166,2693,1826,74,73,5,5,Detritus / Unsharp Organisms,confirmed
5151,1235,1381,54,52,6,6,Detritus / Unsharp Organisms,confirmed
5133,3004,989,55,75,7,7,Detritus / Unsharp Organisms,confirmed
5167,2467,1842,43,77,7,7,Detritus / Unsharp Organisms,confirmed
5116,2108,230,49,64,7,7,Detritus / Unsharp Organisms,confirmed
5155,1543,1488,49,53,7,7,Detritus / Unsharp Organisms,confirmed
5138,690,1101,60,81,7,7,Detritus / Unsharp Organisms,confirmed
5129,3056,700,29,78,7,7,Detritus / Unsharp Organisms,confirmed
5126,1195,550,31,60,7,7,Detritus / Unsharp Organisms,confirmed
5143,1906,1172,89,112,7,7,Detritus / Unsharp Organisms,confirmed
5124,2189,517,46,62,7,7,Detritus / Unsharp Organisms,confirmed
5120,1525,406,63,86,7,7,Detritus / Unsharp Organisms,confirmed
5145,2145,1212,98,109,7,7,Detritus / Unsharp Organisms,confirmed
5182,1334,2355,53,58,7,7,Detritus / Unsharp Organisms,confirmed
5172,1045,2019,73,99,7,7,Detritus / Unsharp Organisms,confirmed
5152,2447,1421,66,71,7,7,Detritus / Unsharp Organisms,confirmed
5168,2512,1889,54,75,8,8,Detritus / Unsharp Organisms,confirmed
5173,2793,2030,58,54,10,10,Detritus / Unsharp Organisms,confirmed
5125,3002,547,61,52,10,10,Detritus / Unsharp Organisms,confirmed
5156,1608,1508,44,50,14,14,Detritus / Unsharp Organisms,confirmed
5119,1976,356,158,200,16,16,Detritus / Unsharp Organisms,confirmed
5158,1551,1567,109,120,16,16,Detritus / Unsharp Organisms,confirmed
5123,2660,507,49,48,21,21,Detritus / Unsharp Organisms,confirmed
5183,2987,2357,50,70,35,35,Cladoceramorpha,confirmed
5149,1404,1373,66,78,45,45,Detritus / Unsharp Organisms,confirmed
5136,2904,1087,76,155,47,47,Detritus / Unsharp Organisms,confirmed
5127,1214,613,114,119,49,49,Detritus / Unsharp Organisms,confirmed
5169,923,1958,116,126,49,49,Detritus / Unsharp Organisms,confirmed
5176,1820,2079,79,79,49,49,Detritus / Unsharp Organisms,confirmed
5122,1268,452,110,140,49,49,Detritus / Unsharp Organisms,confirmed
5121,1753,440,90,76,49,49,Detritus / Unsharp Organisms,confirmed
5170,1696,1968,160,125,49,0,Cladoceramorpha,relabelled
5134,2074,1035,75,59,49,49,Detritus / Unsharp Organisms,confirmed
5144,2637,1180,197,225,49,49,Detritus / Unsharp Organisms,confirmed
5148,2740,1310,75,77,49,49,Detritus / Unsharp Organisms,confirmed
5175,3067,2077,40,55,49,49,Detritus / Unsharp Organisms,confirmed
5147,913,1266,131,158,49,49,Detritus / Unsharp Organisms,confirmed
5160,1441,1585,82,82,49,49,Detritus / Unsharp Organisms,confirmed
5174,3102,2047,58,51,49,49,Detritus / Unsharp Organisms,confirmed
5157,1257,1519,61,48,49,49,Detritus / Unsharp Organisms,confirmed
5141,2316,1111,173,148,49,49,Detritus / Unsharp Organisms,confirmed
5131,2597,798,112,117,49,49,Detritus / Unsharp Organisms,confirmed
5161,2410,1593,48,60,49,49,Detritus / Unsharp Organisms,confirmed
5154,2578,1457,59,51,49,49,Detritus / Unsharp Organisms,confirmed
