detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
6810,2115,1668,144,96,2,2,Detritus / Unsharp Organisms,confirmed
6790,1941,975,92,64,2,2,Detritus / Unsharp Organisms,confirmed
6777,1284,670,79,46,2,2,Detritus / Unsharp Organisms,confirmed
6783,1223,797,80,75,2,2,Detritus / Unsharp Organisms,confirmed
6844,2184,2901,104,66,2,2,Detritus / Unsharp Organisms,confirmed
6766,1179,320,72,43,2,2,Detritus / Unsharp Organisms,confirmed
6843,1687,2885,47,38,2,2,Detritus / Unsharp Organisms,confirmed
6831,1713,2310,54,33,2,2,Detritus / Unsharp Organisms,confirmed
6822,2311,1977,61,39,2,2,Detritus / Unsharp Organisms,confirmed
6768,2735,427,72,48,2,2,Detritus / Unsharp Organisms,confirmed
6764,2087,181,76,33,2,2,Detritus / Unsharp Organisms,confirmed
6770,1184,462,70,57,2,2,Detritus / Unsharp Organisms,confirmed
6834,2898,2443,92,87,2,2,Detritus / Unsharp Organisms,confirmed
6841,2573,2700,96,67,2,2,Detritus / Unsharp Organisms,confirmed
6824,3098,2044,80,68,2,2,Detritus / Unsharp Organisms,confirmed
6832,3003,2393,49,50,3,3,Detritus / Unsharp Organisms,confirmed
6809,2926,1666,187,75,4,4,Detritus / Unsharp Organisms,confirmed
6830,1065,2292,72,58,4,4,Detritus / Unsharp Organisms,confirmed
6829,1319,2204,131,101,4,4,Detritus / Unsharp Organisms,confirmed
6780,3036,764,132,58,4,4,Detritus / Unsharp Organisms,confirmed
6803,682,1422,156,143,4,4,Detritus / Unsharp Organisms,confirmed
6781,2372,777,94,62,4,4,Detritus / Unsharp Organisms,confirmed
6799,1671,1361,87,71,4,4,Detritus / Unsharp Organisms,confirmed
6813,3106,1722,101,75,4,4,Detritus / Unsharp Organisms,confirmed
6767,2373,425,63,45,4,4,Detritus / Unsharp Organisms,confirmed
6839,1634,2652,82,57,4,4,Detritus / Unsharp Organisms,confirmed
6787,2185,906,85,59,4,4,Detritus / Unsharp Organisms,confirmed
6786,2937,891,73,45,4,4,Detritus / Unsharp Organisms,confirmed
6788,1012,959,460,177,4,4,Detritus / Unsharp Organisms,confirmed
6793,3119,1065,53,46,5,5,Detritus / Unsharp Organisms,confirmed
6821,2645,1970,43,119,7,7,Detritus / Unsharp Organisms,confirmed
