detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
6153,1379,2354,206,161,2,2,Detritus / Unsharp Organisms,confirmed
6140,906,1839,101,48,2,2,Detritus / Unsharp Organisms,confirmed
6126,878,1278,259,194,2,2,Detritus / Unsharp Organisms,confirmed
6146,3006,2032,145,89,2,2,Detritus / Unsharp Organisms,confirmed
6124,1960,1204,222,58,2,2,Detritus / Unsharp Organisms,confirmed
6158,2352,2464,95,74,2,2,Detritus / Unsharp Organisms,confirmed
6157,2290,2458,68,39,2,2,Detritus / Unsharp Organisms,confirmed
6145,1668,2013,74,43,2,2,Detritus / Unsharp Organisms,confirmed
6161,1983,2659,269,151,2,2,Detritus / Unsharp Organisms,confirmed
6135,1797,1648,82,68,2,2,Detritus / Unsharp Organisms,confirmed
6112,2072,888,155,104,2,2,Detritus / Unsharp Organisms,confirmed
6127,1704,1300,59,47,2,2,Detritus / Unsharp Organisms,confirmed
6160,2389,2655,111,74,2,2,Detritus / Unsharp Organisms,confirmed
6154,2730,2415,50,39,2,2,Detritus / Unsharp Organisms,confirmed
6102,2407,305,132,71,2,2,Detritus / Unsharp Organisms,confirmed
6125,2468,1211,107,58,2,2,Detritus / Unsharp Organisms,confirmed
6115,1984,959,68,32,2,2,Detritus / Unsharp Organisms,confirmed
6119,2482,1090,54,40,2,2,Detritus / Unsharp Organisms,confirmed
6162,2246,2715,113,84,2,2,Detritus / Unsharp Organisms,confirmed
6113,1992,901,72,37,2,2,Detritus / Unsharp Organisms,confirmed
6121,3188,1116,79,38,2,2,Detritus / Unsharp Organisms,confirmed
6150,920,2227,76,62,2,2,Detritus / Unsharp Organisms,confirmed
6155,1649,2426,59,53,3,3,Detritus / Unsharp Organisms,confirmed
6122,1843,1162,112,100,3,3,Detritus / Unsharp Organisms,confirmed
6111,1991,821,51,45,3,3,Detritus / Unsharp Organisms,confirmed
6114,1867,934,96,93,3,3,Detritus / Unsharp Organisms,confirmed
6129,1811,1375,77,71,3,3,Detritus / Unsharp Organisms,confirmed
6132,867,1418,62,53,3,3,Detritus / Unsharp Organisms,confirmed
6118,1596,1040,65,55,3,3,Detritus / Unsharp Organisms,confirmed
6133,2459,1427,52,53,3,3,Detritus / Unsharp Organisms,confirmed
6123,1797,1165,64,58,3,3,Detritus / Unsharp Organisms,confirmed
6156,2073,2429,209,93,4,4,Detritus / Unsharp Organisms,confirmed
6141,1376,1839,135,83,4,4,Detritus / Unsharp Organisms,confirmed
6110,1273,777,189,85,4,4,Detritus / Unsharp Organisms,confirmed
6149,1927,2175,163,36,4,4,Detritus / Unsharp Organisms,confirmed
6107,1087,553,53,53,5,5,Detritus / Unsharp Organisms,confirmed
6108,2085,557,95,76,6,6,Detritus / Unsharp Organisms,confirmed
6131,2710,1399,69,187,7,7,Detritus / Unsharp Organisms,confirmed
6138,2526,1751,123,180,7,7,Detritus / Unsharp Organisms,confirmed
6109,1876,662,105,216,7,7,Detritus / Unsharp Organisms,confirmed
6136,1378,1682,47,59,7,7,Detritus / Unsharp Organisms,confirmed
6151,1334,2253,56,70,7,7,Detritus / Unsharp Organisms,confirmed
6142,1876,1850,65,69,7,7,Detritus / Unsharp Organisms,confirmed
6143,3003,1932,103,137,7,7,Detritus / Unsharp Organisms,confirmed
6152,2408,2318,50,55,7,7,Detritus / Unsharp Organisms,confirmed
6105,1507,415,67,69,7,7,Detritus / Unsharp Organisms,confirmed
6101,1429,191,103,160,7,7,Detritus / Unsharp Organisms,confirmed
6137,2704,1745,45,57,7,7,Detritus / Unsharp Organisms,confirmed
6120,1773,1112,52,64,7,7,Detritus / Unsharp Organisms,confirmed
6130,2754,1398,77,85,7,7,Detritus / Unsharp Organisms,confirmed
6144,966,2013,107,151,8,8,Detritus / Unsharp Organisms,confirmed
6147,1211,2089,32,64,8,8,Detritus / Unsharp Organisms,confirmed
6128,1341,1322,41,64,8,8,Detritus / Unsharp Organisms,confirmed
6134,1560,1456,44,69,8,8,Detritus / Unsharp Organisms,confirmed
6139,1030,1791,92,69,9,9,Detritus / Unsharp Organisms,confirmed
6106,2023,523,75,55,9,9,Detritus / Unsharp Organisms,confirmed
6116,1109,1001,106,174,18,18,Detritus / Unsharp Organisms,confirmed
6117,2954,1039,132,214,29,29,Detritus / Unsharp Organisms,confirmed
6103,2090,308,102,96,49,49,Detritus / Unsharp Organisms,confirmed
6104,1986,342,107,109,49,49,Detritus / Unsharp Organisms,confirmed
6159,2026,2526,106,108,49,49,Detritus / Unsharp Organisms,confirmed
6148,2065,2109,58,58,49,49,Detritus / Unsharp Organisms,confirmed
