detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
2097,2322,2366,52,31,2,2,Detritus / Unsharp Organisms,confirmed
2096,1381,2296,52,43,2,2,Detritus / Unsharp Organisms,confirmed
2095,2620,1862,68,55,2,2,Detritus / Unsharp Organisms,confirmed
2092,1539,1491,53,51,2,2,Detritus / Unsharp Organisms,confirmed
2091,2500,1343,61,42,2,2,Detritus / Unsharp Organisms,confirmed
2083,2702,419,71,44,2,2,Detritus / Unsharp Organisms,confirmed
2088,1137,1073,53,41,3,3,Detritus / Unsharp Organisms,confirmed
2087,2188,965,57,42,3,3,Detritus / Unsharp Organisms,confirmed
2089,2948,1207,96,54,4,4,Detritus / Unsharp Organisms,confirmed
2085,1410,734,57,77,7,7,Detritus / Unsharp Organisms,confirmed
2086,1854,806,53,76,7,7,Detritus / Unsharp Organisms,confirmed
2084,1367,544,45,53,7,7,Detritus / Unsharp Organisms,confirmed
2098,1609,2724,72,79,7,7,Detritus / Unsharp Organisms,confirmed
2081,1972,219,75,139,8,8,Detritus / Unsharp Organisms,confirmed
2094,1102,1795,71,68,13,13,Detritus / Unsharp Organisms,confirmed
2090,2785,1310,117,152,29,29,Detritus / Unsharp Organisms,confirmed
2082,2386,308,82,101,37,37,Detritus / Unsharp Organisms,confirmed
2093,1438,1552,90,143,49,49,Detritus / Unsharp Organisms,confirmed
