detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
3250,2031,2564,79,47,2,2,Detritus / Unsharp Organisms,confirmed
3212,2055,687,69,47,2,2,Detritus / Unsharp Organisms,confirmed
3216,1095,814,81,54,2,2,Detritus / Unsharp Organisms,confirmed
3208,2483,323,115,27,2,2,Detritus / Unsharp Organisms,confirmed
3224,1363,1361,59,36,2,2,Detritus / Unsharp Organisms,confirmed
3247,1506,2339,100,37,2,2,Detritus / Unsharp Organisms,confirmed
3249,2663,2454,58,42,2,2,Detritus / Unsharp Organisms,confirmed
3213,1940,688,115,52,2,2,Detritus / Unsharp Organisms,confirmed
3236,2816,1796,59,47,2,2,Detritus / Unsharp Organisms,confirmed
3248,2287,2414,129,122,2,2,Detritus / Unsharp Organisms,confirmed
3252,1490,2652,134,94,2,2,Detritus / Unsharp Organisms,confirmed
3240,979,2019,86,32,2,2,Detritus / Unsharp Organisms,confirmed
3232,3034,1582,79,77,4,4,Detritus / Unsharp Organisms,confirmed
3215,1877,753,115,125,7,7,Detritus / Unsharp Organisms,confirmed
3222,2719,1232,114,227,7,7,Detritus / Unsharp Organisms,confirmed
3243,1772,2150,51,67,7,7,Detritus / Unsharp Organisms,confirmed
3218,1987,962,183,280,7,7,Detritus / Unsharp Organisms,confirmed
3210,1536,405,56,66,7,7,Detritus / Unsharp Organisms,confirmed
3253,1966,2725,49,88,7,7,Detritus / Unsharp Organisms,confirmed
3223,3258,1317,38,55,7,7,Detritus / Unsharp Organisms,confirmed
3238,2769,1916,35,63,7,7,Detritus / Unsharp Organisms,confirmed
3226,1022,1408,39,63,7,7,Detritus / Unsharp Organisms,confirmed
3225,1327,1399,49,62,7,7,Detritus / Unsharp Organisms,confirmed
3246,1331,2332,42,51,7,7,Detritus / Unsharp Organisms,confirmed
3254,2310,2753,37,55,7,7,Detritus / Unsharp Organisms,confirmed
3220,2524,1183,55,86,7,7,Detritus / Unsharp Organisms,confirmed
3239,925,1990,43,150,7,7,Detritus / Unsharp Organisms,confirmed
3235,2682,1673,34,65,7,7,Detritus / Unsharp Organisms,confirmed
3228,2608,1437,85,145,7,7,Detritus / Unsharp Organisms,confirmed
3209,1937,400,65,72,7,7,Detritus / Unsharp Organisms,confirmed
3237,2503,1884,52,88,7,7,Detritus / Unsharp Organisms,confirmed
3251,1219,2620,44,75,7,7,Detritus / Unsharp Organisms,confirmed
3214,2053,743,48,65,7,7,Detritus / Unsharp Organisms,confirmed
3207,2180,290,80,127,8,8,Detritus / Unsharp Organisms,confirmed
3244,2280,2173,68,215,8,8,Detritus / Unsharp Organisms,confirmed
3217,1131,954,63,160,8,8,Detritus / Unsharp Organisms,confirmed
3233,2034,1640,50,67,8,8,Detritus / Unsharp Organisms,confirmed
3206,1922,199,101,215,8,8,Detritus / Unsharp Organisms,confirmed
3221,979,1215,48,78,8,8,Detritus / Unsharp Organisms,confirmed
3241,3077,2029,46,60,8,8,Detritus / Unsharp Organisms,confirmed
3231,1396,1563,98,123,16,16,Detritus / Unsharp Organisms,confirmed
3211,1640,649,47,62,16,16,Detritus / Unsharp Organisms,confirmed
3227,1627,1427,99,142,18,18,Detritus / Unsharp Organisms,confirmed
3230,1405,1493,69,80,19,19,Detritus / Unsharp Organisms,confirmed
3219,2926,1089,87,150,41,41,Detritus / Unsharp Organisms,confirmed
3242,2054,2141,124,75,48,48,Detritus / Unsharp Organisms,confirmed
3229,1541,1483,71,60,48,48,Detritus / Unsharp Organisms,confirmed
3234,1041,1668,125,184,49,49,Detritus / Unsharp Organisms,confirmed
3245,1351,2220,95,126,49,49,Detritus / Unsharp Organisms,confirmed
