detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
1905,2433,282,78,41,2,2,Detritus / Unsharp Organisms,confirmed
1908,1418,775,87,40,2,2,Detritus / Unsharp Organisms,confirmed
1909,1869,849,81,50,2,2,Detritus / Unsharp Organisms,confirmed
1923,1383,2313,61,37,2,2,Detritus / Unsharp Organisms,confirmed
1925,1226,2641,52,42,2,2,Detritus / Unsharp Organisms,confirmed
1924,2324,2353,61,37,2,2,Detritus / Unsharp Organisms,confirmed
1911,1137,1081,83,43,2,2,Detritus / Unsharp Organisms,confirmed
1926,1609,2715,114,86,2,2,Detritus / Unsharp Organisms,confirmed
1921,1466,1674,87,30,2,2,Detritus / Unsharp Organisms,confirmed
1907,1533,432,62,35,2,2,Detritus / Unsharp Organisms,confirmed
1918,1540,1494,50,47,3,3,Detritus / Unsharp Organisms,confirmed
1917,2785,1422,149,74,4,4,Detritus / Unsharp Organisms,confirmed
1922,1105,1833,98,28,4,4,Detritus / Unsharp Organisms,confirmed
1906,1961,316,167,85,4,4,Detritus / Unsharp Organisms,confirmed
1913,2949,1224,99,60,4,4,Detritus / Unsharp Organisms,confirmed
1914,2975,1307,52,43,6,6,Detritus / Unsharp Organisms,confirmed
1915,1285,1362,46,48,7,7,Detritus / Unsharp Organisms,confirmed
1910,1139,944,76,133,8,8,Detritus / Unsharp Organisms,confirmed
1912,1420,1129,95,161,8,8,Detritus / Unsharp Organisms,confirmed
1920,2423,1663,63,77,19,19,Detritus / Unsharp Organisms,confirmed
1919,1438,1549,108,111,49,49,Detritus / Unsharp Organisms,confirmed
1916,1816,1385,62,69,49,49,Detritus / Unsharp Organisms,confirmed
