detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
5759,2931,2100,190,61,2,2,Detritus / Unsharp Organisms,confirmed
5761,1323,2261,118,76,2,2,Detritus / Unsharp Organisms,confirmed
5765,2288,2464,130,77,2,2,Detritus / Unsharp Organisms,confirmed
5736,2502,798,116,55,2,2,Detritus / Unsharp Organisms,confirmed
5735,1375,782,94,35,2,2,Detritus / Unsharp Organisms,confirmed
5755,929,1963,90,77,2,2,Detritus / Unsharp Organisms,confirmed
5750,2782,1598,98,46,2,2,Detritus / Unsharp Organisms,confirmed
5744,1295,1366,124,33,2,2,Detritus / Unsharp Organisms,confirmed
5764,2661,2449,102,62,2,2,Detritus / Unsharp Organisms,confirmed
5767,2286,2769,63,36,2,2,Detritus / Unsharp Organisms,confirmed
5741,2100,1210,79,38,2,2,Detritus / Unsharp Organisms,confirmed
5746,2463,1430,68,45,2,2,Detritus / Unsharp Organisms,confirmed
5728,2397,297,67,44,2,2,Detritus / Unsharp Organisms,confirmed
5754,2126,1932,100,56,2,2,Detritus / Unsharp Organisms,confirmed
5749,2909,1589,83,52,4,4,Detritus / Unsharp Organisms,confirmed
5729,1806,307,346,331,4,4,Detritus / Unsharp Organisms,confirmed
5757,1699,2010,61,52,6,6,Detritus / Unsharp Organisms,confirmed
5737,2896,846,54,46,6,6,Detritus / Unsharp Organisms,confirmed
5731,1739,422,97,105,7,7,Detritus / Unsharp Organisms,confirmed
5758,1785,2056,57,64,7,7,Detritus / Unsharp Organisms,confirmed
5766,2044,2548,54,81,7,7,Detritus / Unsharp Organisms,confirmed
5733,2168,666,48,56,7,7,Detritus / Unsharp Organisms,confirmed
5732,2191,509,44,72,7,7,Detritus / Unsharp Organisms,confirmed
5760,945,2212,65,67,7,7,Detritus / Unsharp Organisms,confirmed
5740,1843,1113,55,102,7,7,Detritus / Unsharp Organisms,confirmed
5745,2775,1425,69,73,7,7,Detritus / Unsharp Organisms,confirmed
5738,1139,902,98,271,16,16,Detritus / Unsharp Organisms,confirmed
5742,2611,1290,151,339,17,17,Detritus / Unsharp Organisms,confirmed
5753,2674,1781,87,115,18,18,Detritus / Unsharp Organisms,confirmed
5730,1521,407,67,77,19,19,Detritus / Unsharp Organisms,confirmed
5751,1080,1606,119,259,30,30,Detritus / Unsharp Organisms,confirmed
5734,1756,698,130,156,47,47,Detritus / Unsharp Organisms,confirmed
5739,2865,1109,121,115,49,49,Detritus / Unsharp Organisms,confirmed
5763,2163,2351,84,109,49,49,Detritus / Unsharp Organisms,confirmed
5762,1385,2346,120,174,49,49,Detritus / Unsharp Organisms,confirmed
5747,1506,1488,117,101,49,49,Detritus / Unsharp Organisms,confirmed
5752,1418,1643,64,56,49,49,Detritus / Unsharp Organisms,confirmed
5748,1440,1581,65,84,49,49,Detritus / Unsharp Organisms,confirmed
5756,2723,1977,86,93,49,49,Detritus / Unsharp Organisms,confirmed
5743,2461,1357,142,43,49,49,Detritus / Unsharp Organisms,confirmed
