detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
3949,2125,241,179,103,2,2,Detritus / Unsharp Organisms,confirmed
3985,1504,2332,101,37,2,2,Detritus / Unsharp Organisms,confirmed
3988,2649,2454,59,44,2,2,Detritus / Unsharp Organisms,confirmed
3956,1835,685,127,62,2,2,Detritus / Unsharp Organisms,confirmed
3955,1985,652,73,60,2,2,Detritus / Unsharp Organisms,confirmed
3987,2285,2423,90,64,2,2,Detritus / Unsharp Organisms,confirmed
3959,1410,784,80,25,2,2,Detritus / Unsharp Organisms,confirmed
3963,2535,1059,66,44,2,2,Detritus / Unsharp Organisms,confirmed
3975,3037,1852,95,25,2,2,Detritus / Unsharp Organisms,confirmed
3992,1609,2672,120,102,2,2,Detritus / Unsharp Organisms,confirmed
3962,2380,1026,84,39,2,2,Detritus / Unsharp Organisms,confirmed
3989,2038,2561,63,53,3,3,Detritus / Unsharp Organisms,confirmed
3982,1102,2183,54,51,3,3,Detritus / Unsharp Organisms,confirmed
3969,2656,1316,45,37,3,3,Detritus / Unsharp Organisms,confirmed
3952,2466,326,50,48,3,3,Detritus / Unsharp Organisms,confirmed
3958,2053,772,60,55,3,3,Detritus / Unsharp Organisms,confirmed
3990,1857,2627,60,58,3,3,Detritus / Unsharp Organisms,confirmed
3961,1141,999,124,114,4,4,Detritus / Unsharp Organisms,confirmed
3984,1327,2332,46,45,5,5,Detritus / Unsharp Organisms,confirmed
3968,2782,1196,65,176,7,7,Detritus / Unsharp Organisms,confirmed
3957,1878,726,128,148,7,7,Detritus / Unsharp Organisms,confirmed
3993,1990,2735,58,81,7,7,Detritus / Unsharp Organisms,confirmed
3976,3229,1860,35,59,7,7,Detritus / Unsharp Organisms,confirmed
3972,1540,1487,52,56,7,7,Detritus / Unsharp Organisms,confirmed
3967,2550,1192,32,80,7,7,Detritus / Unsharp Organisms,confirmed
3994,2321,2754,47,52,7,7,Detritus / Unsharp Organisms,confirmed
3970,1046,1407,53,59,7,7,Detritus / Unsharp Organisms,confirmed
3960,2216,903,65,170,7,7,Detritus / Unsharp Organisms,confirmed
3991,1314,2640,80,102,7,7,Detritus / Unsharp Organisms,confirmed
3978,913,1972,33,96,7,7,Detritus / Unsharp Organisms,confirmed
3966,1956,1103,52,82,7,7,Detritus / Unsharp Organisms,confirmed
3965,2184,1076,40,102,7,7,Detritus / Unsharp Organisms,confirmed
3979,1139,2102,57,60,7,7,Detritus / Unsharp Organisms,confirmed
3977,2497,1903,60,65,7,7,Detritus / Unsharp Organisms,confirmed
3980,1796,2123,38,88,8,8,Detritus / Unsharp Organisms,confirmed
3954,1823,405,38,49,8,8,Detritus / Unsharp Organisms,confirmed
3986,2380,2408,54,126,8,8,Detritus / Unsharp Organisms,confirmed
3953,1534,394,79,79,15,15,Detritus / Unsharp Organisms,confirmed
3973,1442,1570,107,132,18,18,Detritus / Unsharp Organisms,confirmed
3971,2705,1454,80,97,18,18,Detritus / Unsharp Organisms,confirmed
3981,2325,2180,109,203,29,29,Detritus / Unsharp Organisms,confirmed
3974,1085,1691,157,161,40,40,Detritus / Unsharp Organisms,confirmed
3964,2947,1068,80,171,41,41,Detritus / Unsharp Organisms,confirmed
3983,1385,2245,101,128,49,49,Detritus / Unsharp Organisms,confirmed
3950,1958,280,230,181,49,49,Detritus / Unsharp Organisms,confirmed
3951,2341,321,118,91,49,49,Detritus / Unsharp Organisms,confirmed
