detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
5871,1747,415,121,93,2,2,Detritus / Unsharp Organisms,confirmed
5902,1822,2034,81,59,2,2,Detritus / Unsharp Organisms,confirmed
5878,1066,1018,160,115,2,2,Detritus / Unsharp Organisms,confirmed
5900,927,1951,158,56,2,2,Detritus / Unsharp Organisms,confirmed
5904,1323,2262,118,77,2,2,Detritus / Unsharp Organisms,confirmed
5890,1511,1469,123,72,2,2,Detritus / Unsharp Organisms,confirmed
5896,3199,1654,100,71,2,2,Detritus / Unsharp Organisms,confirmed
5868,1797,279,199,73,2,2,Detritus / Unsharp Organisms,confirmed
5903,929,2236,81,47,2,2,Detritus / Unsharp Organisms,confirmed
5867,1535,173,109,67,2,2,Detritus / Unsharp Organisms,confirmed
5909,2672,2447,104,49,2,2,Detritus / Unsharp Organisms,confirmed
5899,2122,1935,108,59,2,2,Detritus / Unsharp Organisms,confirmed
5874,2174,675,56,54,3,3,Detritus / Unsharp Organisms,confirmed
5877,2514,749,105,97,4,4,Detritus / Unsharp Organisms,confirmed
5906,1358,2342,242,118,4,4,Detritus / Unsharp Organisms,confirmed
5910,2043,2563,53,53,5,5,Detritus / Unsharp Organisms,confirmed
5892,1444,1570,66,101,7,7,Detritus / Unsharp Organisms,confirmed
5883,2663,1235,101,153,7,7,Detritus / Unsharp Organisms,confirmed
5884,1001,1243,34,49,7,7,Detritus / Unsharp Organisms,confirmed
5901,2985,1975,137,150,7,7,Detritus / Unsharp Organisms,confirmed
5889,2843,1451,84,87,7,7,Detritus / Unsharp Organisms,confirmed
5908,1651,2420,40,67,7,7,Detritus / Unsharp Organisms,confirmed
5879,1669,1061,39,57,7,7,Detritus / Unsharp Organisms,confirmed
5870,1521,408,66,72,7,7,Detritus / Unsharp Organisms,confirmed
5881,1873,1108,70,106,7,7,Detritus / Unsharp Organisms,confirmed
5887,2664,1393,164,226,7,7,Detritus / Unsharp Organisms,confirmed
5911,2324,2712,33,91,7,7,Detritus / Unsharp Organisms,confirmed
5905,2623,2322,49,83,7,7,Detritus / Unsharp Organisms,confirmed
5875,1773,677,116,168,8,8,Detritus / Unsharp Organisms,confirmed
5876,1392,697,66,117,8,8,Detritus / Unsharp Organisms,confirmed
5898,3078,1827,40,57,8,8,Detritus / Unsharp Organisms,confirmed
5882,2110,1152,63,83,8,8,Detritus / Unsharp Organisms,confirmed
5886,3316,1349,45,97,8,8,Detritus / Unsharp Organisms,confirmed
5873,2025,528,142,141,15,15,Detritus / Unsharp Organisms,confirmed
5872,2191,515,44,74,16,16,Detritus / Unsharp Organisms,confirmed
5897,2685,1791,76,102,16,16,Detritus / Unsharp Organisms,confirmed
5895,1328,1612,52,59,18,18,Detritus / Unsharp Organisms,confirmed
5888,1309,1413,46,54,18,18,Detritus / Unsharp Organisms,confirmed
5885,1284,1276,137,118,20,20,Detritus / Unsharp Organisms,confirmed
5894,1062,1611,111,251,30,30,Detritus / Unsharp Organisms,confirmed
5880,2882,1084,107,171,43,2,Detritus / Unsharp Organisms,relabelled
5869,1915,354,142,181,49,49,Detritus / Unsharp Organisms,confirmed
5907,2243,2351,199,186,49,49,Detritus / Unsharp Organisms,confirmed
5891,1319,1476,47,55,49,49,Detritus / Unsharp Organisms,confirmed
5893,2923,1582,67,68,49,49,Detritus / Unsharp Organisms,confirmed
