detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
146,1029,1456,62,53,2,2,Detritus / Unsharp Organisms,confirmed
135,1410,316,63,39,2,2,Detritus / Unsharp Organisms,confirmed
155,1583,2363,45,44,3,3,Detritus / Unsharp Organisms,confirmed
134,1868,171,62,54,3,3,Detritus / Unsharp Organisms,confirmed
138,2917,548,55,55,5,5,Detritus / Unsharp Organisms,confirmed
136,1719,376,53,66,7,7,Detritus / Unsharp Organisms,confirmed
144,2486,1424,52,76,7,7,Detritus / Unsharp Organisms,confirmed
149,1091,1607,37,50,7,7,Detritus / Unsharp Organisms,confirmed
152,836,2072,39,50,7,7,Detritus / Unsharp Organisms,confirmed
150,2419,1696,50,104,8,8,Detritus / Unsharp Organisms,confirmed
140,2100,835,43,58,8,8,Detritus / Unsharp Organisms,confirmed
137,2625,472,38,99,8,8,Detritus / Unsharp Organisms,confirmed
139,2921,744,172,114,10,0,Cladoceramorpha,relabelled
145,1261,1449,64,43,10,10,Detritus / Unsharp Organisms,confirmed
154,869,2230,55,30,10,10,Detritus / Unsharp Organisms,confirmed
148,1575,1595,35,58,14,14,Detritus / Unsharp Organisms,confirmed
143,3111,1263,53,61,34,34,Detritus / Unsharp Organisms,confirmed
142,2893,1090,62,39,49,1000,Unidentified_Organism,relabelled
153,1645,2157,163,109,49,50,Copepoda,relabelled
156,1810,2640,219,98,49,49,Detritus / Unsharp Organisms,confirmed
141,2357,843,44,52,49,49,Detritus / Unsharp Organisms,confirmed
147,1275,1573,231,118,50,50,Copepoda,confirmed
151,2679,1933,121,100,50,50,Copepoda,confirmed
