detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
2552,1874,810,158,73,2,2,Detritus / Unsharp Organisms,confirmed
2558,2139,1178,145,54,2,2,Detritus / Unsharp Organisms,confirmed
2575,1690,2660,70,38,2,2,Detritus / Unsharp Organisms,confirmed
2566,1723,1607,73,29,2,2,Detritus / Unsharp Organisms,confirmed
2564,1040,1436,67,36,2,2,Detritus / Unsharp Organisms,confirmed
2561,1866,1347,63,54,2,2,Detritus / Unsharp Organisms,confirmed
2573,2034,2565,65,52,2,2,Detritus / Unsharp Organisms,confirmed
2550,1540,427,58,48,2,2,Detritus / Unsharp Organisms,confirmed
2556,2129,1091,47,48,3,3,Detritus / Unsharp Organisms,confirmed
2560,2780,1321,162,135,4,4,Detritus / Unsharp Organisms,confirmed
2569,990,1978,132,82,4,4,Detritus / Unsharp Organisms,confirmed
2549,2117,327,44,46,7,7,Detritus / Unsharp Organisms,confirmed
2570,1388,2286,56,61,7,7,Detritus / Unsharp Organisms,confirmed
2562,2666,1389,42,79,7,7,Detritus / Unsharp Organisms,confirmed
2553,2242,817,47,80,7,7,Detritus / Unsharp Organisms,confirmed
2568,929,1960,31,68,7,7,Detritus / Unsharp Organisms,confirmed
2554,2078,825,32,100,7,7,Detritus / Unsharp Organisms,confirmed
2551,1848,740,49,74,7,7,Detritus / Unsharp Organisms,confirmed
2574,1851,2591,71,93,7,7,Detritus / Unsharp Organisms,confirmed
2555,2160,906,94,118,8,8,Detritus / Unsharp Organisms,confirmed
2563,1314,1394,65,91,16,16,Detritus / Unsharp Organisms,confirmed
2565,1447,1563,115,101,20,20,Detritus / Unsharp Organisms,confirmed
2559,1932,1267,78,94,27,27,Detritus / Unsharp Organisms,confirmed
2548,1972,307,152,256,29,29,Detritus / Unsharp Organisms,confirmed
2567,1100,1773,101,81,40,40,Detritus / Unsharp Organisms,confirmed
2557,2955,1160,88,95,41,41,Detritus / Unsharp Organisms,confirmed
2572,2314,2305,88,85,49,49,Detritus / Unsharp Organisms,confirmed
2571,2539,2292,51,66,49,49,Detritus / Unsharp Organisms,confirmed
