detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
3910,1871,742,139,132,2,2,Detritus / Unsharp Organisms,confirmed
3899,2121,240,183,106,2,2,Detritus / Unsharp Organisms,confirmed
3934,1681,2051,57,34,2,2,Detritus / Unsharp Organisms,confirmed
3913,1256,801,96,75,2,2,Detritus / Unsharp Organisms,confirmed
3917,1141,1037,101,75,2,2,Detritus / Unsharp Organisms,confirmed
3903,2465,331,54,44,2,2,Detritus / Unsharp Organisms,confirmed
3938,1007,2244,68,45,2,2,Detritus / Unsharp Organisms,confirmed
3912,1408,781,77,31,2,2,Detritus / Unsharp Organisms,confirmed
3898,1400,188,236,76,2,2,Detritus / Unsharp Organisms,confirmed
3942,2290,2421,90,66,2,2,Detritus / Unsharp Organisms,confirmed
3900,2321,260,141,88,2,2,Detritus / Unsharp Organisms,confirmed
3915,1220,1001,65,50,2,2,Detritus / Unsharp Organisms,confirmed
3946,1608,2686,118,87,2,2,Detritus / Unsharp Organisms,confirmed
3933,854,1941,121,47,2,2,Detritus / Unsharp Organisms,confirmed
3914,2290,951,83,81,3,3,Detritus / Unsharp Organisms,confirmed
3902,1761,324,57,42,3,3,Detritus / Unsharp Organisms,confirmed
3941,2625,2413,53,46,3,3,Detritus / Unsharp Organisms,confirmed
3905,2175,447,55,45,3,3,Detritus / Unsharp Organisms,confirmed
3943,2038,2561,64,56,3,3,Detritus / Unsharp Organisms,confirmed
3911,2054,774,60,53,3,3,Detritus / Unsharp Organisms,confirmed
3908,1975,537,63,57,3,3,Detritus / Unsharp Organisms,confirmed
3901,1959,288,200,91,4,4,Detritus / Unsharp Organisms,confirmed
3931,3038,1852,92,25,4,4,Detritus / Unsharp Organisms,confirmed
3918,2747,1039,58,69,7,7,Detritus / Unsharp Organisms,confirmed
3947,1990,2731,57,88,7,7,Detritus / Unsharp Organisms,confirmed
3926,1541,1487,50,57,7,7,Detritus / Unsharp Organisms,confirmed
3924,1046,1412,41,54,7,7,Detritus / Unsharp Organisms,confirmed
3935,1412,2159,39,57,7,7,Detritus / Unsharp Organisms,confirmed
3932,3230,1861,40,58,7,7,Detritus / Unsharp Organisms,confirmed
3948,2321,2748,55,58,7,7,Detritus / Unsharp Organisms,confirmed
3939,1330,2327,44,50,7,7,Detritus / Unsharp Organisms,confirmed
3945,1296,2629,72,97,7,7,Detritus / Unsharp Organisms,confirmed
3922,2551,1196,39,75,7,7,Detritus / Unsharp Organisms,confirmed
3916,2246,1032,55,59,7,7,Detritus / Unsharp Organisms,confirmed
3920,2195,1094,61,86,7,7,Detritus / Unsharp Organisms,confirmed
3904,1537,394,55,76,7,7,Detritus / Unsharp Organisms,confirmed
3907,1853,531,52,80,7,7,Detritus / Unsharp Organisms,confirmed
3944,1858,2615,60,70,7,7,Detritus / Unsharp Organisms,confirmed
3921,1945,1107,50,83,7,7,Detritus / Unsharp Organisms,confirmed
3925,1322,1414,43,54,7,7,Detritus / Unsharp Organisms,confirmed
3937,1386,2236,61,118,8,8,Detritus / Unsharp Organisms,confirmed
3909,1828,634,39,53,8,8,Detritus / Unsharp Organisms,confirmed
3906,2057,501,37,92,8,8,Detritus / Unsharp Organisms,confirmed
3927,2753,1499,78,91,19,19,Detritus / Unsharp Organisms,confirmed
3930,1078,1685,140,184,29,29,Detritus / Unsharp Organisms,confirmed
3928,1246,1539,55,56,31,1002,Rotifera,relabelled
3936,2324,2190,132,194,40,40,Detritus / Unsharp Organisms,confirmed
3919,2959,1086,106,156,41,41,Detritus / Unsharp Organisms,confirmed
3923,2814,1264,129,131,49,49,Detritus / Unsharp Organisms,confirmed
3929,1444,1569,96,98,49,49,Detritus / Unsharp Organisms,confirmed
3940,2391,2410,74,61,49,49,Detritus / Unsharp Organisms,confirmed
