detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
6333,1801,1594,252,63,2,2,Detritus / Unsharp Organisms,confirmed
6343,2928,1929,185,179,2,2,Detritus / Unsharp Organisms,confirmed
6319,2474,1023,221,130,2,2,Detritus / Unsharp Organisms,confirmed
6314,2424,739,115,65,2,2,Detritus / Unsharp Organisms,confirmed
6334,2932,1612,74,35,2,2,Detritus / Unsharp Organisms,confirmed
6326,2040,1180,132,66,2,2,Detritus / Unsharp Organisms,confirmed
6346,1021,1975,214,123,2,2,Detritus / Unsharp Organisms,confirmed
6301,2635,282,57,41,2,2,Detritus / Unsharp Organisms,confirmed
6323,1891,1110,179,114,2,2,Detritus / Unsharp Organisms,confirmed
6327,1249,1270,173,123,2,2,Detritus / Unsharp Organisms,confirmed
6318,2074,927,152,84,2,2,Detritus / Unsharp Organisms,confirmed
6344,881,1939,77,41,2,2,Detritus / Unsharp Organisms,confirmed
6322,1131,1066,85,55,2,2,Detritus / Unsharp Organisms,confirmed
6352,2697,2422,141,72,2,2,Detritus / Unsharp Organisms,confirmed
6357,2385,2710,105,66,2,2,Detritus / Unsharp Organisms,confirmed
6325,1805,1174,78,57,2,2,Detritus / Unsharp Organisms,confirmed
6341,978,1841,92,43,2,2,Detritus / Unsharp Organisms,confirmed
6354,1959,2536,62,48,2,2,Detritus / Unsharp Organisms,confirmed
6312,1639,636,72,40,2,2,Detritus / Unsharp Organisms,confirmed
6340,1057,1825,69,57,2,2,Detritus / Unsharp Organisms,confirmed
6299,1391,237,89,49,2,2,Detritus / Unsharp Organisms,confirmed
6305,2802,350,48,46,3,3,Detritus / Unsharp Organisms,confirmed
6317,1785,889,56,53,3,3,Detritus / Unsharp Organisms,confirmed
6310,2395,517,50,44,3,3,Detritus / Unsharp Organisms,confirmed
6307,1484,416,93,77,3,3,Detritus / Unsharp Organisms,confirmed
6321,1607,1051,245,99,4,4,Detritus / Unsharp Organisms,confirmed
6348,1903,2143,186,60,4,4,Detritus / Unsharp Organisms,confirmed
6335,1281,1615,204,127,4,4,Detritus / Unsharp Organisms,confirmed
6315,2556,775,74,66,4,4,Detritus / Unsharp Organisms,confirmed
6353,1786,2447,154,65,4,4,Detritus / Unsharp Organisms,confirmed
6308,1771,430,42,41,5,5,Detritus / Unsharp Organisms,confirmed
6330,1879,1369,77,77,5,5,Detritus / Unsharp Organisms,confirmed
6349,1357,2358,85,226,7,7,Detritus / Unsharp Organisms,confirmed
6342,1971,1904,54,74,7,7,Detritus / Unsharp Organisms,confirmed
6304,1838,326,41,64,7,7,Detritus / Unsharp Organisms,confirmed
6302,2378,303,88,137,7,7,Detritus / Unsharp Organisms,confirmed
6331,985,1380,75,82,7,7,Detritus / Unsharp Organisms,confirmed
6300,1433,265,96,144,7,7,Detritus / Unsharp Organisms,confirmed
6347,2091,2107,52,102,7,7,Detritus / Unsharp Organisms,confirmed
6311,1052,562,52,75,7,7,Detritus / Unsharp Organisms,confirmed
6356,2255,2691,45,51,7,7,Detritus / Unsharp Organisms,confirmed
6339,1956,1782,43,56,7,7,Detritus / Unsharp Organisms,confirmed
6332,2462,1434,48,56,7,7,Detritus / Unsharp Organisms,confirmed
6306,1571,394,44,106,7,7,Detritus / Unsharp Organisms,confirmed
6313,1793,640,131,253,8,8,Detritus / Unsharp Organisms,confirmed
6316,2890,854,46,101,8,8,Detritus / Unsharp Organisms,confirmed
6336,2914,1702,58,79,8,8,Detritus / Unsharp Organisms,confirmed
6351,1605,2390,86,64,10,10,Detritus / Unsharp Organisms,confirmed
6320,2812,1050,177,200,29,29,Detritus / Unsharp Organisms,confirmed
6329,2667,1364,256,285,39,39,Detritus / Unsharp Organisms,confirmed
6345,1719,1974,97,120,47,47,Detritus / Unsharp Organisms,confirmed
6338,2480,1753,167,174,47,47,Detritus / Unsharp Organisms,confirmed
6303,1934,325,235,410,47,47,Detritus / Unsharp Organisms,confirmed
6324,1175,1131,133,139,49,49,Detritus / Unsharp Organisms,confirmed
6328,894,1324,96,94,49,49,Detritus / Unsharp Organisms,confirmed
6337,1303,1735,160,171,49,49,Detritus / Unsharp Organisms,confirmed
6309,2141,513,150,109,49,49,Detritus / Unsharp Organisms,confirmed
6298,1940,151,277,163,49,49,Detritus / Unsharp Organisms,confirmed
6355,2106,2570,257,225,49,49,Detritus / Unsharp Organisms,confirmed
6350,1992,2369,448,421,49,49,Detritus / Unsharp Organisms,confirmed
