detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
491,2553,449,57,36,2,2,Detritus / Unsharp Organisms,confirmed
501,2494,1449,86,64,2,2,Detritus / Unsharp Organisms,confirmed
495,2271,1021,65,51,2,2,Detritus / Unsharp Organisms,confirmed
507,2920,2259,53,42,3,3,Detritus / Unsharp Organisms,confirmed
494,1656,805,49,38,3,3,Detritus / Unsharp Organisms,confirmed
510,2138,2769,58,57,5,5,Detritus / Unsharp Organisms,confirmed
500,1478,1378,50,36,6,6,Detritus / Unsharp Organisms,confirmed
504,2210,2035,71,108,7,7,Detritus / Unsharp Organisms,confirmed
506,1159,2132,40,47,7,7,Detritus / Unsharp Organisms,confirmed
496,1968,1112,45,50,7,7,Detritus / Unsharp Organisms,confirmed
505,2032,2056,37,47,7,7,Detritus / Unsharp Organisms,confirmed
493,2445,713,35,48,7,7,Detritus / Unsharp Organisms,confirmed
511,1794,2778,36,53,7,7,Detritus / Unsharp Organisms,confirmed
509,2443,2524,36,75,8,8,Detritus / Unsharp Organisms,confirmed
497,1722,1135,50,71,16,16,Detritus / Unsharp Organisms,confirmed
489,2520,217,57,57,21,21,Detritus / Unsharp Organisms,confirmed
508,2534,2515,55,55,21,21,Detritus / Unsharp Organisms,confirmed
503,2638,1896,76,59,49,49,Detritus / Unsharp Organisms,confirmed
502,3306,1736,68,48,49,49,Detritus / Unsharp Organisms,confirmed
492,2685,525,63,59,49,49,Detritus / Unsharp Organisms,confirmed
498,659,1257,124,97,49,49,Detritus / Unsharp Organisms,confirmed
490,1909,228,171,121,49,49,Detritus / Unsharp Organisms,confirmed
499,1164,1343,71,76,49,49,Detritus / Unsharp Organisms,confirmed
