detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
2469,1537,430,62,44,2,2,Detritus / Unsharp Organisms,confirmed
2480,2590,1398,71,49,2,2,Detritus / Unsharp Organisms,confirmed
2467,2446,329,77,55,2,2,Detritus / Unsharp Organisms,confirmed
2476,2125,1196,59,54,3,3,Detritus / Unsharp Organisms,confirmed
2485,1562,1836,49,46,3,3,Detritus / Unsharp Organisms,confirmed
2479,1820,1372,72,63,4,4,Detritus / Unsharp Organisms,confirmed
2472,2062,825,47,47,5,5,Detritus / Unsharp Organisms,confirmed
2474,1341,1007,46,42,6,6,Detritus / Unsharp Organisms,confirmed
2478,2730,1279,100,196,7,7,Detritus / Unsharp Organisms,confirmed
2489,1380,2273,39,73,7,7,Detritus / Unsharp Organisms,confirmed
2493,1598,2679,30,66,7,7,Detritus / Unsharp Organisms,confirmed
2471,2134,813,79,182,7,7,Detritus / Unsharp Organisms,confirmed
2488,1053,2227,52,56,7,7,Detritus / Unsharp Organisms,confirmed
2487,929,1967,57,68,7,7,Detritus / Unsharp Organisms,confirmed
2477,2680,1229,48,53,7,7,Detritus / Unsharp Organisms,confirmed
2468,2737,391,45,64,7,7,Detritus / Unsharp Organisms,confirmed
2492,1819,2598,56,78,7,7,Detritus / Unsharp Organisms,confirmed
2483,2529,1653,46,64,7,7,Detritus / Unsharp Organisms,confirmed
2491,2646,2431,46,63,8,8,Detritus / Unsharp Organisms,confirmed
2473,1134,948,32,67,8,8,Detritus / Unsharp Organisms,confirmed
2490,2290,2305,79,81,14,14,Detritus / Unsharp Organisms,confirmed
2466,2115,326,43,48,14,14,Detritus / Unsharp Organisms,confirmed
2486,2400,1941,48,118,16,16,Detritus / Unsharp Organisms,confirmed
2465,1973,282,119,283,17,17,Detritus / Unsharp Organisms,confirmed
2484,1072,1737,49,120,29,29,Detritus / Unsharp Organisms,confirmed
2470,1833,710,83,164,29,29,Detritus / Unsharp Organisms,confirmed
2475,2934,1149,88,104,41,41,Detritus / Unsharp Organisms,confirmed
2482,1416,1576,82,88,45,45,Detritus / Unsharp Organisms,confirmed
2481,1828,1513,158,99,50,50,Copepoda,confirmed
