detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
231,1887,838,86,55,2,2,Detritus / Unsharp Organisms,confirmed
232,1470,942,54,46,3,3,Detritus / Unsharp Organisms,confirmed
237,3289,1465,51,50,3,3,Detritus / Unsharp Organisms,confirmed
238,2191,1466,67,67,5,5,Detritus / Unsharp Organisms,confirmed
241,960,1615,65,56,6,6,Detritus / Unsharp Organisms,confirmed
235,2644,1293,66,101,7,7,Detritus / Unsharp Organisms,confirmed
245,2582,1889,43,68,7,7,Detritus / Unsharp Organisms,confirmed
234,1489,1038,46,54,7,7,Detritus / Unsharp Organisms,confirmed
242,1114,1622,38,49,7,7,Detritus / Unsharp Organisms,confirmed
243,1551,1740,36,54,7,7,Detritus / Unsharp Organisms,confirmed
233,2300,993,47,62,7,7,Detritus / Unsharp Organisms,confirmed
230,2626,474,35,99,8,8,Detritus / Unsharp Organisms,confirmed
246,1371,2213,56,56,13,13,Detritus / Unsharp Organisms,confirmed
240,2986,1570,69,62,32,32,Detritus / Unsharp Organisms,confirmed
239,1369,1497,54,38,36,36,Cladoceramorpha,confirmed
229,2642,413,56,64,49,49,Detritus / Unsharp Organisms,confirmed
244,2947,1811,64,98,49,49,Detritus / Unsharp Organisms,confirmed
236,2955,1318,49,52,49,49,Detritus / Unsharp Organisms,confirmed
