detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
2579,1875,751,133,129,2,2,Detritus / Unsharp Organisms,confirmed
2588,2776,1325,170,128,2,2,Detritus / Unsharp Organisms,confirmed
2589,1876,1353,54,49,2,2,Detritus / Unsharp Organisms,confirmed
2605,1674,2613,66,57,2,2,Detritus / Unsharp Organisms,confirmed
2603,2359,2494,59,43,2,2,Detritus / Unsharp Organisms,confirmed
2604,1821,2610,100,74,2,2,Detritus / Unsharp Organisms,confirmed
2586,1929,1274,101,89,2,2,Detritus / Unsharp Organisms,confirmed
2593,1540,1488,71,54,2,2,Detritus / Unsharp Organisms,confirmed
2583,1255,931,85,43,2,2,Detritus / Unsharp Organisms,confirmed
2584,2136,1129,117,104,3,3,Detritus / Unsharp Organisms,confirmed
2578,1540,425,58,48,3,3,Detritus / Unsharp Organisms,confirmed
2597,990,1973,126,89,4,4,Detritus / Unsharp Organisms,confirmed
2602,2537,2300,76,58,4,4,Detritus / Unsharp Organisms,confirmed
2577,2117,325,42,51,7,7,Detritus / Unsharp Organisms,confirmed
2590,2667,1390,40,79,7,7,Detritus / Unsharp Organisms,confirmed
2606,1327,2684,60,67,7,7,Detritus / Unsharp Organisms,confirmed
2592,1040,1411,48,61,7,7,Detritus / Unsharp Organisms,confirmed
2587,2170,1274,37,73,7,7,Detritus / Unsharp Organisms,confirmed
2582,2187,868,38,146,7,7,Detritus / Unsharp Organisms,confirmed
2581,2061,824,48,76,7,7,Detritus / Unsharp Organisms,confirmed
2598,1345,2002,43,88,8,8,Detritus / Unsharp Organisms,confirmed
2594,1447,1522,103,145,16,16,Detritus / Unsharp Organisms,confirmed
2591,1314,1391,59,97,16,16,Detritus / Unsharp Organisms,confirmed
2595,1718,1546,53,60,18,18,Detritus / Unsharp Organisms,confirmed
2580,2213,779,74,87,19,19,Detritus / Unsharp Organisms,confirmed
2596,1098,1739,79,115,29,29,Detritus / Unsharp Organisms,confirmed
2576,1973,304,149,258,29,29,Detritus / Unsharp Organisms,confirmed
2599,2689,2064,75,67,40,40,Detritus / Unsharp Organisms,confirmed
2585,2948,1146,85,108,41,41,Detritus / Unsharp Organisms,confirmed
2601,2312,2288,86,96,49,49,Detritus / Unsharp Organisms,confirmed
2600,1386,2281,57,74,49,49,Detritus / Unsharp Organisms,confirmed
