detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
3433,2834,1348,183,66,2,2,Detritus / Unsharp Organisms,confirmed
3442,3167,1680,101,63,2,2,Detritus / Unsharp Organisms,confirmed
3445,941,1784,143,83,2,2,Detritus / Unsharp Organisms,confirmed
3420,1874,824,163,65,2,2,Detritus / Unsharp Organisms,confirmed
3456,1385,2298,100,49,2,2,Detritus / Unsharp Organisms,confirmed
3429,2128,1214,320,84,2,2,Detritus / Unsharp Organisms,confirmed
3448,1519,1845,72,58,2,2,Detritus / Unsharp Organisms,confirmed
3466,1983,2779,76,47,2,2,Detritus / Unsharp Organisms,confirmed
3462,2131,2590,83,49,2,2,Detritus / Unsharp Organisms,confirmed
3451,2890,2020,63,32,2,2,Detritus / Unsharp Organisms,confirmed
3421,1102,832,65,48,2,2,Detritus / Unsharp Organisms,confirmed
3434,1315,1398,65,58,2,2,Detritus / Unsharp Organisms,confirmed
3464,1610,2712,71,33,2,2,Detritus / Unsharp Organisms,confirmed
3446,2834,1794,71,48,2,2,Detritus / Unsharp Organisms,confirmed
3432,2552,1253,74,32,2,2,Detritus / Unsharp Organisms,confirmed
3414,1980,570,75,49,2,2,Detritus / Unsharp Organisms,confirmed
3459,2259,2429,206,105,2,2,Detritus / Unsharp Organisms,confirmed
3413,2158,552,69,38,2,2,Detritus / Unsharp Organisms,confirmed
3463,1818,2640,99,46,2,2,Detritus / Unsharp Organisms,confirmed
3408,1397,191,242,87,2,2,Detritus / Unsharp Organisms,confirmed
3436,1432,1507,77,61,2,2,Detritus / Unsharp Organisms,confirmed
3431,1973,1235,72,50,2,2,Detritus / Unsharp Organisms,confirmed
3419,1410,784,84,46,2,2,Detritus / Unsharp Organisms,confirmed
3460,2035,2547,67,65,3,3,Detritus / Unsharp Organisms,confirmed
3438,2823,1541,72,66,3,3,Detritus / Unsharp Organisms,confirmed
3457,1328,2333,47,45,3,3,Detritus / Unsharp Organisms,confirmed
3453,1101,2136,55,51,3,3,Detritus / Unsharp Organisms,confirmed
3444,1078,1738,196,114,4,4,Detritus / Unsharp Organisms,confirmed
3425,1158,1025,130,116,4,4,Detritus / Unsharp Organisms,confirmed
3409,1969,241,317,135,4,4,Detritus / Unsharp Organisms,confirmed
3428,1916,1189,64,65,5,5,Detritus / Unsharp Organisms,confirmed
3426,2075,1054,39,59,7,7,Detritus / Unsharp Organisms,confirmed
3435,1540,1488,52,55,7,7,Detritus / Unsharp Organisms,confirmed
3412,1536,405,56,68,7,7,Detritus / Unsharp Organisms,confirmed
3447,2307,1843,39,51,7,7,Detritus / Unsharp Organisms,confirmed
3449,886,1907,48,68,7,7,Detritus / Unsharp Organisms,confirmed
3415,1887,594,46,59,7,7,Detritus / Unsharp Organisms,confirmed
3410,1842,298,55,63,7,7,Detritus / Unsharp Organisms,confirmed
3465,1686,2741,43,80,7,7,Detritus / Unsharp Organisms,confirmed
3430,981,1218,48,76,7,7,Detritus / Unsharp Organisms,confirmed
3458,2670,2408,44,58,7,7,Detritus / Unsharp Organisms,confirmed
3424,1655,983,50,63,7,7,Detritus / Unsharp Organisms,confirmed
3450,2510,1907,56,61,7,7,Detritus / Unsharp Organisms,confirmed
3417,2054,718,57,88,7,7,Detritus / Unsharp Organisms,confirmed
3454,1468,2191,57,71,8,8,Detritus / Unsharp Organisms,confirmed
3416,2136,690,46,61,18,18,Detritus / Unsharp Organisms,confirmed
3439,1441,1575,103,143,29,29,Detritus / Unsharp Organisms,confirmed
3452,1710,2049,65,56,32,32,Detritus / Unsharp Organisms,confirmed
3440,3036,1582,78,81,40,40,Detritus / Unsharp Organisms,confirmed
3441,2813,1645,228,168,46,46,Cladoceramorpha,confirmed
3422,1163,846,102,135,47,47,Detritus / Unsharp Organisms,confirmed
3427,2966,1162,151,97,48,48,Detritus / Unsharp Organisms,confirmed
3418,2763,756,132,153,49,50,Copepoda,relabelled
3443,2185,1725,57,56,49,49,Detritus / Unsharp Organisms,confirmed
3423,1910,974,170,175,49,49,Detritus / Unsharp Organisms,confirmed
3455,2321,2205,277,180,49,49,Detritus / Unsharp Organisms,confirmed
3437,1710,1509,99,83,49,49,Detritus / Unsharp Organisms,confirmed
3461,2363,2569,195,119,49,49,Detritus / Unsharp Organisms,confirmed
3411,2281,365,46,94,49,49,Detritus / Unsharp Organisms,confirmed
