detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
4138,656,1484,144,181,0,0,Cladoceramorpha,confirmed
4119,2302,275,158,52,2,2,Detritus / Unsharp Organisms,confirmed
4145,1702,2036,62,38,2,2,Detritus / Unsharp Organisms,confirmed
4155,2030,2559,73,64,2,2,Detritus / Unsharp Organisms,confirmed
4151,2653,2417,56,47,2,2,Detritus / Unsharp Organisms,confirmed
4136,2253,1456,53,47,2,2,Detritus / Unsharp Organisms,confirmed
4144,860,1936,84,43,2,2,Detritus / Unsharp Organisms,confirmed
4124,1972,568,63,36,2,2,Detritus / Unsharp Organisms,confirmed
4152,2264,2447,86,51,2,2,Detritus / Unsharp Organisms,confirmed
4127,1410,779,68,32,2,2,Detritus / Unsharp Organisms,confirmed
4125,1849,574,79,51,2,2,Detritus / Unsharp Organisms,confirmed
4156,1855,2623,72,68,2,2,Detritus / Unsharp Organisms,confirmed
4121,1769,318,58,49,3,3,Detritus / Unsharp Organisms,confirmed
4130,1138,988,84,124,7,7,Detritus / Unsharp Organisms,confirmed
4137,2683,1464,71,117,7,7,Detritus / Unsharp Organisms,confirmed
4149,1377,2241,69,106,7,7,Detritus / Unsharp Organisms,confirmed
4159,1971,2728,55,87,7,7,Detritus / Unsharp Organisms,confirmed
4135,1032,1421,40,50,7,7,Detritus / Unsharp Organisms,confirmed
4133,2518,1206,58,66,7,7,Detritus / Unsharp Organisms,confirmed
4129,2032,961,155,272,7,7,Detritus / Unsharp Organisms,confirmed
4142,3226,1855,38,63,7,7,Detritus / Unsharp Organisms,confirmed
4160,2322,2753,40,53,7,7,Detritus / Unsharp Organisms,confirmed
4123,1958,420,69,73,7,7,Detritus / Unsharp Organisms,confirmed
4150,1330,2332,43,46,7,7,Detritus / Unsharp Organisms,confirmed
4128,1060,915,93,97,7,7,Detritus / Unsharp Organisms,confirmed
4146,3083,2065,54,59,7,7,Detritus / Unsharp Organisms,confirmed
4132,1882,1148,57,63,7,7,Detritus / Unsharp Organisms,confirmed
4157,1268,2626,44,97,7,7,Detritus / Unsharp Organisms,confirmed
4126,1860,717,92,161,8,8,Detritus / Unsharp Organisms,confirmed
4147,1439,2165,46,95,8,8,Detritus / Unsharp Organisms,confirmed
4139,1538,1488,53,54,13,13,Detritus / Unsharp Organisms,confirmed
4134,2793,1217,110,163,16,16,Detritus / Unsharp Organisms,confirmed
4122,1531,393,62,82,18,18,Detritus / Unsharp Organisms,confirmed
4153,2351,2457,66,82,19,19,Detritus / Unsharp Organisms,confirmed
4140,1411,1580,88,120,29,29,Detritus / Unsharp Organisms,confirmed
4141,1076,1663,101,188,29,29,Detritus / Unsharp Organisms,confirmed
4148,2322,2179,81,205,30,30,Detritus / Unsharp Organisms,confirmed
4120,1957,287,256,91,36,36,Cladoceramorpha,confirmed
4131,2951,1086,81,156,41,41,Detritus / Unsharp Organisms,confirmed
4143,2504,1903,63,72,45,45,Detritus / Unsharp Organisms,confirmed
4154,1156,2496,138,108,49,49,Detritus / Unsharp Organisms,confirmed
4158,1521,2651,98,94,49,49,Detritus / Unsharp Organisms,confirmed
