detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
4101,880,1936,50,39,2,2,Detritus / Unsharp Organisms,confirmed
4086,2003,1084,106,66,2,2,Detritus / Unsharp Organisms,confirmed
4092,1023,1423,52,47,2,2,Detritus / Unsharp Organisms,confirmed
4078,1859,592,74,54,2,2,Detritus / Unsharp Organisms,confirmed
4111,2261,2462,87,36,2,2,Detritus / Unsharp Organisms,confirmed
4083,2034,961,86,63,2,2,Detritus / Unsharp Organisms,confirmed
4081,1409,778,77,34,2,2,Detritus / Unsharp Organisms,confirmed
4108,961,2262,56,40,2,2,Detritus / Unsharp Organisms,confirmed
4114,1822,2627,96,58,2,2,Detritus / Unsharp Organisms,confirmed
4113,2030,2560,71,65,3,3,Detritus / Unsharp Organisms,confirmed
4102,1729,2028,51,37,3,3,Detritus / Unsharp Organisms,confirmed
4103,3062,2062,75,63,3,3,Detritus / Unsharp Organisms,confirmed
4080,2052,775,57,54,3,3,Detritus / Unsharp Organisms,confirmed
4109,1331,2332,47,45,3,3,Detritus / Unsharp Organisms,confirmed
4074,1958,278,197,100,4,4,Detritus / Unsharp Organisms,confirmed
4075,1884,293,58,60,7,7,Detritus / Unsharp Organisms,confirmed
4115,1301,2634,36,101,7,7,Detritus / Unsharp Organisms,confirmed
4112,2354,2472,63,68,7,7,Detritus / Unsharp Organisms,confirmed
4085,2105,1017,92,213,7,7,Detritus / Unsharp Organisms,confirmed
4094,871,1468,33,58,7,7,Detritus / Unsharp Organisms,confirmed
4117,1970,2727,56,88,7,7,Detritus / Unsharp Organisms,confirmed
4110,2672,2418,45,47,7,7,Detritus / Unsharp Organisms,confirmed
4118,2322,2752,42,55,7,7,Detritus / Unsharp Organisms,confirmed
4095,1541,1487,50,55,7,7,Detritus / Unsharp Organisms,confirmed
4106,1461,2188,72,83,7,7,Detritus / Unsharp Organisms,confirmed
4089,2523,1205,55,65,7,7,Detritus / Unsharp Organisms,confirmed
4093,2729,1458,50,88,7,7,Detritus / Unsharp Organisms,confirmed
4100,3224,1854,41,64,7,7,Detritus / Unsharp Organisms,confirmed
4091,2598,1268,34,60,7,7,Detritus / Unsharp Organisms,confirmed
4076,1532,393,62,78,7,7,Detritus / Unsharp Organisms,confirmed
4116,1588,2680,34,115,7,7,Detritus / Unsharp Organisms,confirmed
4096,2693,1488,33,82,7,7,Detritus / Unsharp Organisms,confirmed
4079,1874,725,88,158,8,8,Detritus / Unsharp Organisms,confirmed
4090,2802,1211,99,171,16,16,Detritus / Unsharp Organisms,confirmed
4084,1140,991,85,122,16,16,Detritus / Unsharp Organisms,confirmed
4105,2314,2186,97,198,29,29,Detritus / Unsharp Organisms,confirmed
4098,1073,1691,117,160,29,29,Detritus / Unsharp Organisms,confirmed
4082,1059,915,91,98,39,39,Detritus / Unsharp Organisms,confirmed
4077,1983,435,62,67,40,40,Detritus / Unsharp Organisms,confirmed
4099,2537,1727,236,186,40,0,Cladoceramorpha,relabelled
4087,2953,1086,79,156,41,41,Detritus / Unsharp Organisms,confirmed
4107,1377,2252,76,94,47,47,Detritus / Unsharp Organisms,confirmed
4088,1270,1171,88,211,49,49,Detritus / Unsharp Organisms,confirmed
4097,1443,1579,110,126,49,49,Detritus / Unsharp Organisms,confirmed
4104,2117,2165,172,174,49,50,Copepoda,relabelled
