detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
6423,2307,383,138,70,2,2,Detritus / Unsharp Organisms,confirmed
6452,969,1379,92,83,2,2,Detritus / Unsharp Organisms,confirmed
6439,1598,1053,263,130,2,2,Detritus / Unsharp Organisms,confirmed
6468,1037,1972,197,125,2,2,Detritus / Unsharp Organisms,confirmed
6420,2637,280,54,42,2,2,Detritus / Unsharp Organisms,confirmed
6442,1973,1094,105,61,2,2,Detritus / Unsharp Organisms,confirmed
6432,2428,727,123,66,2,2,Detritus / Unsharp Organisms,confirmed
6440,1129,1066,86,55,2,2,Detritus / Unsharp Organisms,confirmed
6448,1243,1268,178,135,2,2,Detritus / Unsharp Organisms,confirmed
6436,2089,915,139,102,2,2,Detritus / Unsharp Organisms,confirmed
6446,1896,1175,66,49,2,2,Detritus / Unsharp Organisms,confirmed
6429,2395,516,51,44,2,2,Detritus / Unsharp Organisms,confirmed
6463,942,1814,113,61,2,2,Detritus / Unsharp Organisms,confirmed
6476,2710,2419,123,78,2,2,Detritus / Unsharp Organisms,confirmed
6433,2555,776,75,66,2,2,Detritus / Unsharp Organisms,confirmed
6426,1484,428,93,64,2,2,Detritus / Unsharp Organisms,confirmed
6450,2581,1349,75,37,2,2,Detritus / Unsharp Organisms,confirmed
6447,2445,1242,131,44,2,2,Detritus / Unsharp Organisms,confirmed
6464,1056,1825,70,39,2,2,Detritus / Unsharp Organisms,confirmed
6475,1808,2399,79,53,2,2,Detritus / Unsharp Organisms,confirmed
6454,2450,1430,85,61,2,2,Detritus / Unsharp Organisms,confirmed
6441,2484,1090,64,37,2,2,Detritus / Unsharp Organisms,confirmed
6425,2446,400,61,57,3,3,Detritus / Unsharp Organisms,confirmed
6474,1615,2380,76,68,3,3,Detritus / Unsharp Organisms,confirmed
6435,1786,892,55,49,3,3,Detritus / Unsharp Organisms,confirmed
6479,2388,2709,91,82,3,3,Detritus / Unsharp Organisms,confirmed
6459,1807,1635,218,143,4,4,Detritus / Unsharp Organisms,confirmed
6471,1901,2112,188,91,4,4,Detritus / Unsharp Organisms,confirmed
6457,2815,1582,203,82,4,4,Detritus / Unsharp Organisms,confirmed
6458,1285,1614,201,126,4,4,Detritus / Unsharp Organisms,confirmed
6469,1719,1990,114,107,6,6,Detritus / Unsharp Organisms,confirmed
6472,1375,2359,126,239,7,7,Detritus / Unsharp Organisms,confirmed
6430,1808,629,122,265,7,7,Detritus / Unsharp Organisms,confirmed
6467,1947,1926,54,80,7,7,Detritus / Unsharp Organisms,confirmed
6421,1837,324,43,66,7,7,Detritus / Unsharp Organisms,confirmed
6427,1782,436,36,52,7,7,Detritus / Unsharp Organisms,confirmed
6419,1449,257,79,149,7,7,Detritus / Unsharp Organisms,confirmed
6451,2685,1363,158,256,7,7,Detritus / Unsharp Organisms,confirmed
6434,2893,859,55,103,7,7,Detritus / Unsharp Organisms,confirmed
6443,2060,1116,112,128,7,7,Detritus / Unsharp Organisms,confirmed
6478,2268,2674,42,55,7,7,Detritus / Unsharp Organisms,confirmed
6428,1043,515,71,83,7,7,Detritus / Unsharp Organisms,confirmed
6438,2581,1039,53,62,7,7,Detritus / Unsharp Organisms,confirmed
6456,2371,1547,35,70,7,7,Detritus / Unsharp Organisms,confirmed
6460,2917,1698,54,80,7,7,Detritus / Unsharp Organisms,confirmed
6424,1572,396,45,105,7,7,Detritus / Unsharp Organisms,confirmed
6470,2089,2092,52,119,8,8,Detritus / Unsharp Organisms,confirmed
6455,1883,1446,61,79,8,8,Detritus / Unsharp Organisms,confirmed
6461,1306,1724,157,181,16,16,Detritus / Unsharp Organisms,confirmed
6465,2937,1891,185,208,19,19,Detritus / Unsharp Organisms,confirmed
6466,924,1908,82,95,19,19,Detritus / Unsharp Organisms,confirmed
6431,1581,633,98,112,19,19,Detritus / Unsharp Organisms,confirmed
6437,2837,1017,158,234,29,29,Detritus / Unsharp Organisms,confirmed
6444,1175,1131,152,136,32,32,Detritus / Unsharp Organisms,confirmed
6462,2485,1734,162,192,47,47,Detritus / Unsharp Organisms,confirmed
6422,1939,325,245,458,47,47,Detritus / Unsharp Organisms,confirmed
6449,892,1323,96,96,49,49,Detritus / Unsharp Organisms,confirmed
6418,1956,151,265,164,49,49,Detritus / Unsharp Organisms,confirmed
6477,2109,2569,260,223,49,49,Detritus / Unsharp Organisms,confirmed
6473,1960,2369,477,413,49,49,Detritus / Unsharp Organisms,confirmed
6445,2678,1135,89,70,49,49,Detritus / Unsharp Organisms,confirmed
6453,2744,1408,88,86,49,49,Detritus / Unsharp Organisms,confirmed
