detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
3530,2116,265,180,94,2,2,Detritus / Unsharp Organisms,confirmed
3583,1981,2758,74,57,2,2,Detritus / Unsharp Organisms,confirmed
3556,3296,1324,121,99,2,2,Detritus / Unsharp Organisms,confirmed
3578,2034,2568,70,53,2,2,Detritus / Unsharp Organisms,confirmed
3531,2499,310,72,28,2,2,Detritus / Unsharp Organisms,confirmed
3538,2028,636,67,31,2,2,Detritus / Unsharp Organisms,confirmed
3566,947,1938,64,46,2,2,Detritus / Unsharp Organisms,confirmed
3575,2674,2436,60,49,2,2,Detritus / Unsharp Organisms,confirmed
3557,1317,1399,62,56,2,2,Detritus / Unsharp Organisms,confirmed
3567,1773,2083,79,67,2,2,Detritus / Unsharp Organisms,confirmed
3539,1847,678,68,40,2,2,Detritus / Unsharp Organisms,confirmed
3579,1820,2624,98,64,2,2,Detritus / Unsharp Organisms,confirmed
3551,1909,1165,69,52,2,2,Detritus / Unsharp Organisms,confirmed
3571,1005,2261,64,39,2,2,Detritus / Unsharp Organisms,confirmed
3546,2491,1023,56,53,3,3,Detritus / Unsharp Organisms,confirmed
3547,2188,1033,58,52,3,3,Detritus / Unsharp Organisms,confirmed
3564,2419,1910,150,136,4,4,Detritus / Unsharp Organisms,confirmed
3562,3041,1617,104,46,4,4,Detritus / Unsharp Organisms,confirmed
3576,2261,2457,163,78,4,4,Detritus / Unsharp Organisms,confirmed
3559,1540,1488,55,55,5,5,Detritus / Unsharp Organisms,confirmed
3535,2847,469,53,38,6,6,Detritus / Unsharp Organisms,confirmed
3577,1708,2565,33,150,7,7,Detritus / Unsharp Organisms,confirmed
3560,2706,1517,78,97,7,7,Detritus / Unsharp Organisms,confirmed
3545,1168,985,61,105,7,7,Detritus / Unsharp Organisms,confirmed
3558,1701,1477,56,89,7,7,Detritus / Unsharp Organisms,confirmed
3548,3157,1070,67,93,7,7,Detritus / Unsharp Organisms,confirmed
3580,1288,2631,36,103,7,7,Detritus / Unsharp Organisms,confirmed
3532,2764,327,43,96,7,7,Detritus / Unsharp Organisms,confirmed
3581,1607,2695,32,97,7,7,Detritus / Unsharp Organisms,confirmed
3543,2080,922,85,93,7,7,Detritus / Unsharp Organisms,confirmed
3582,2323,2754,46,53,7,7,Detritus / Unsharp Organisms,confirmed
3554,2206,1236,34,71,7,7,Detritus / Unsharp Organisms,confirmed
3537,1960,632,55,77,7,7,Detritus / Unsharp Organisms,confirmed
3552,2553,1181,31,94,7,7,Detritus / Unsharp Organisms,confirmed
3544,2220,960,53,101,7,7,Detritus / Unsharp Organisms,confirmed
3549,2144,1093,90,141,7,7,Detritus / Unsharp Organisms,confirmed
3540,1874,721,94,155,8,8,Detritus / Unsharp Organisms,confirmed
3533,2052,385,26,71,8,8,Detritus / Unsharp Organisms,confirmed
3565,2860,1931,29,63,8,8,Detritus / Unsharp Organisms,confirmed
3553,981,1218,43,82,8,8,Detritus / Unsharp Organisms,confirmed
3542,1303,915,58,81,14,14,Detritus / Unsharp Organisms,confirmed
3534,1534,391,59,85,18,18,Detritus / Unsharp Organisms,confirmed
3563,1071,1697,114,155,29,29,Detritus / Unsharp Organisms,confirmed
3568,2321,2187,109,197,29,29,Detritus / Unsharp Organisms,confirmed
3550,2956,1098,95,147,41,41,Detritus / Unsharp Organisms,confirmed
3573,2552,2359,69,73,45,45,Detritus / Unsharp Organisms,confirmed
3561,1439,1570,60,132,47,47,Detritus / Unsharp Organisms,confirmed
3529,1970,167,127,193,47,47,Detritus / Unsharp Organisms,confirmed
3536,1658,534,98,78,49,49,Detritus / Unsharp Organisms,confirmed
3555,2799,1242,73,149,49,49,Detritus / Unsharp Organisms,confirmed
3569,1382,2223,96,124,49,49,Detritus / Unsharp Organisms,confirmed
3541,1659,813,70,54,49,49,Detritus / Unsharp Organisms,confirmed
3574,1921,2416,67,69,49,49,Detritus / Unsharp Organisms,confirmed
3570,1499,2253,88,50,49,49,Detritus / Unsharp Organisms,confirmed
3572,1546,2270,111,97,50,0,Cladoceramorpha,relabelled
