detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
3689,1877,752,130,126,2,2,Detritus / Unsharp Organisms,confirmed
3688,1842,684,135,68,2,2,Detritus / Unsharp Organisms,confirmed
3709,1735,2095,59,47,2,2,Detritus / Unsharp Organisms,confirmed
3719,2273,2447,203,90,2,2,Detritus / Unsharp Organisms,confirmed
3712,1473,2265,85,50,2,2,Detritus / Unsharp Organisms,confirmed
3693,1954,1123,269,110,2,2,Detritus / Unsharp Organisms,confirmed
3687,1982,657,83,55,2,2,Detritus / Unsharp Organisms,confirmed
3686,2152,445,59,52,2,2,Detritus / Unsharp Organisms,confirmed
3710,1091,2125,64,53,2,2,Detritus / Unsharp Organisms,confirmed
3690,1734,962,85,37,2,2,Detritus / Unsharp Organisms,confirmed
3721,1822,2621,95,64,2,2,Detritus / Unsharp Organisms,confirmed
3707,2134,1930,72,47,2,2,Detritus / Unsharp Organisms,confirmed
3713,1385,2286,71,64,3,3,Detritus / Unsharp Organisms,confirmed
3725,1987,2760,64,59,3,3,Detritus / Unsharp Organisms,confirmed
3718,2955,2445,53,49,3,3,Detritus / Unsharp Organisms,confirmed
3694,2545,1202,75,74,3,3,Detritus / Unsharp Organisms,confirmed
3726,2318,2761,51,47,3,3,Detritus / Unsharp Organisms,confirmed
3706,2492,1905,66,58,3,3,Detritus / Unsharp Organisms,confirmed
3696,2801,1289,159,102,4,4,Detritus / Unsharp Organisms,confirmed
3683,2119,264,179,107,4,4,Detritus / Unsharp Organisms,confirmed
3704,3039,1604,95,59,4,4,Detritus / Unsharp Organisms,confirmed
3723,1605,2692,67,67,5,5,Detritus / Unsharp Organisms,confirmed
3715,1844,2328,66,101,7,7,Detritus / Unsharp Organisms,confirmed
3699,1678,1478,51,89,7,7,Detritus / Unsharp Organisms,confirmed
3698,1046,1424,37,52,7,7,Detritus / Unsharp Organisms,confirmed
3700,2343,1481,40,84,7,7,Detritus / Unsharp Organisms,confirmed
3685,1534,391,62,80,7,7,Detritus / Unsharp Organisms,confirmed
3716,1331,2332,43,47,7,7,Detritus / Unsharp Organisms,confirmed
3684,2387,319,71,97,7,7,Detritus / Unsharp Organisms,confirmed
3691,1178,1035,47,85,7,7,Detritus / Unsharp Organisms,confirmed
3695,979,1215,46,84,7,7,Detritus / Unsharp Organisms,confirmed
3722,1331,2663,68,87,7,7,Detritus / Unsharp Organisms,confirmed
3717,2544,2343,49,88,7,7,Detritus / Unsharp Organisms,confirmed
3724,1681,2714,50,81,7,7,Detritus / Unsharp Organisms,confirmed
3682,1969,167,143,252,8,8,Detritus / Unsharp Organisms,confirmed
3697,1322,1397,60,57,15,15,Detritus / Unsharp Organisms,confirmed
3702,2731,1527,80,89,19,19,Detritus / Unsharp Organisms,confirmed
3720,2034,2560,70,71,27,27,Detritus / Unsharp Organisms,confirmed
3703,1442,1576,78,122,29,29,Detritus / Unsharp Organisms,confirmed
3701,1542,1488,48,61,29,29,Detritus / Unsharp Organisms,confirmed
3711,2323,2210,136,182,40,40,Detritus / Unsharp Organisms,confirmed
3705,1077,1715,173,138,40,40,Detritus / Unsharp Organisms,confirmed
3692,2961,1116,122,129,41,41,Detritus / Unsharp Organisms,confirmed
3714,2182,2318,86,69,49,49,Detritus / Unsharp Organisms,confirmed
3708,2876,1956,51,51,49,49,Detritus / Unsharp Organisms,confirmed
