detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
5674,2236,2455,182,90,2,2,Detritus / Unsharp Organisms,confirmed
5602,2081,318,127,63,2,2,Detritus / Unsharp Organisms,confirmed
5644,1106,1273,93,33,2,2,Detritus / Unsharp Organisms,confirmed
5637,2944,1104,92,38,2,2,Detritus / Unsharp Organisms,confirmed
5672,1218,2348,56,44,2,2,Detritus / Unsharp Organisms,confirmed
5679,2280,2774,68,34,2,2,Detritus / Unsharp Organisms,confirmed
5604,1511,354,68,37,2,2,Detritus / Unsharp Organisms,confirmed
5627,766,863,177,43,2,2,Detritus / Unsharp Organisms,confirmed
5600,1905,269,91,82,2,2,Detritus / Unsharp Organisms,confirmed
5634,2938,1057,102,54,2,2,Detritus / Unsharp Organisms,confirmed
5645,2434,1296,169,57,2,2,Detritus / Unsharp Organisms,confirmed
5612,2765,475,95,31,2,2,Detritus / Unsharp Organisms,confirmed
5677,2633,2568,83,50,2,2,Detritus / Unsharp Organisms,confirmed
5678,1863,2750,100,53,2,2,Detritus / Unsharp Organisms,confirmed
5650,2788,1543,63,57,3,3,Detritus / Unsharp Organisms,confirmed
5605,1585,361,55,48,3,3,Detritus / Unsharp Organisms,confirmed
5671,2049,2347,231,123,4,4,Detritus / Unsharp Organisms,confirmed
5668,1677,2264,90,37,4,4,Detritus / Unsharp Organisms,confirmed
5657,868,1827,67,155,7,7,Detritus / Unsharp Organisms,confirmed
5676,2050,2560,46,72,7,7,Detritus / Unsharp Organisms,confirmed
5625,1329,832,95,130,7,7,Detritus / Unsharp Organisms,confirmed
5609,1522,413,63,71,7,7,Detritus / Unsharp Organisms,confirmed
5648,2674,1445,152,349,7,7,Detritus / Unsharp Organisms,confirmed
5673,2638,2447,48,75,7,7,Detritus / Unsharp Organisms,confirmed
5651,3197,1564,208,305,7,7,Detritus / Unsharp Organisms,confirmed
5640,3253,1195,68,123,7,7,Detritus / Unsharp Organisms,confirmed
5607,2858,393,39,92,7,7,Detritus / Unsharp Organisms,confirmed
