detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
2534,1530,1348,61,31,2,2,Detritus / Unsharp Organisms,confirmed
2532,2152,1206,131,44,2,2,Detritus / Unsharp Organisms,confirmed
2528,2278,938,110,44,2,2,Detritus / Unsharp Organisms,confirmed
2529,2193,965,78,25,2,2,Detritus / Unsharp Organisms,confirmed
2525,1376,558,89,47,2,2,Detritus / Unsharp Organisms,confirmed
2530,1138,1060,80,60,2,2,Detritus / Unsharp Organisms,confirmed
2547,1851,2611,72,73,3,3,Detritus / Unsharp Organisms,confirmed
2545,2311,2312,101,77,4,4,Detritus / Unsharp Organisms,confirmed
2537,2778,1409,201,45,4,4,Detritus / Unsharp Organisms,confirmed
2526,1874,815,204,68,4,4,Detritus / Unsharp Organisms,confirmed
2533,1877,1301,132,101,4,4,Detritus / Unsharp Organisms,confirmed
2543,2473,2125,185,50,4,4,Detritus / Unsharp Organisms,confirmed
2539,1445,1582,131,80,4,4,Detritus / Unsharp Organisms,confirmed
2538,1540,1497,51,45,5,5,Detritus / Unsharp Organisms,confirmed
2524,2117,326,43,48,7,7,Detritus / Unsharp Organisms,confirmed
2546,2059,2557,35,61,7,7,Detritus / Unsharp Organisms,confirmed
2535,2667,1393,47,81,7,7,Detritus / Unsharp Organisms,confirmed
2536,1327,1397,51,68,7,7,Detritus / Unsharp Organisms,confirmed
2527,1486,826,42,64,16,16,Detritus / Unsharp Organisms,confirmed
2542,1344,2011,56,78,16,16,Detritus / Unsharp Organisms,confirmed
2523,1971,306,157,254,29,29,Detritus / Unsharp Organisms,confirmed
2544,1380,2291,68,55,32,32,Detritus / Unsharp Organisms,confirmed
2541,3001,1805,43,50,37,37,Detritus / Unsharp Organisms,confirmed
2540,1091,1765,101,94,40,40,Detritus / Unsharp Organisms,confirmed
2531,2951,1163,92,93,49,49,Detritus / Unsharp Organisms,confirmed
