detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
61,1165,1370,89,56,2,2,Detritus / Unsharp Organisms,confirmed
50,1082,554,50,48,2,2,Detritus / Unsharp Organisms,confirmed
68,2694,2107,74,52,2,2,Detritus / Unsharp Organisms,confirmed
72,2582,2524,58,56,3,3,Detritus / Unsharp Organisms,confirmed
53,2054,713,45,45,5,5,Detritus / Unsharp Organisms,confirmed
67,2709,2050,55,48,6,6,Detritus / Unsharp Organisms,confirmed
62,1155,1465,43,40,6,6,Detritus / Unsharp Organisms,confirmed
63,3187,1551,52,68,7,7,Detritus / Unsharp Organisms,confirmed
64,3138,1864,35,56,7,7,Detritus / Unsharp Organisms,confirmed
73,1235,2543,55,69,7,7,Detritus / Unsharp Organisms,confirmed
75,1559,2705,54,73,7,7,Detritus / Unsharp Organisms,confirmed
56,2503,964,42,60,7,7,Detritus / Unsharp Organisms,confirmed
55,2559,820,62,58,10,10,Detritus / Unsharp Organisms,confirmed
65,2272,1963,57,53,10,10,Detritus / Unsharp Organisms,confirmed
60,1336,1269,51,44,10,10,Detritus / Unsharp Organisms,confirmed
66,2223,2031,57,96,14,14,Detritus / Unsharp Organisms,confirmed
69,1101,2205,37,55,14,14,Detritus / Unsharp Organisms,confirmed
70,2367,2290,42,45,14,14,Detritus / Unsharp Organisms,confirmed
52,2787,699,39,53,14,14,Detritus / Unsharp Organisms,confirmed
51,1270,633,50,53,23,23,Cladoceramorpha,confirmed
57,1364,1132,59,64,33,33,Detritus / Unsharp Organisms,confirmed
59,972,1170,98,84,40,40,Detritus / Unsharp Organisms,confirmed
54,1434,804,67,67,42,42,Cladoceramorpha,confirmed
58,2059,1165,63,65,49,49,Detritus / Unsharp Organisms,confirmed
74,2028,2632,46,97,49,49,Detritus / Unsharp Organisms,confirmed
71,2786,2297,98,59,49,49,Detritus / Unsharp Organisms,confirmed
