detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
2461,2002,2458,193,205,0,0,Cladoceramorpha,confirmed
2453,2646,1321,157,133,2,2,Detritus / Unsharp Organisms,confirmed
2447,2266,859,202,154,2,2,Detritus / Unsharp Organisms,confirmed
2443,2827,705,61,36,2,2,Detritus / Unsharp Organisms,confirmed
2464,1488,2617,69,64,2,2,Detritus / Unsharp Organisms,confirmed
2439,2430,342,94,42,2,2,Detritus / Unsharp Organisms,confirmed
2462,2653,2481,64,35,2,2,Detritus / Unsharp Organisms,confirmed
2441,1537,434,70,38,2,2,Detritus / Unsharp Organisms,confirmed
2445,1728,726,59,43,2,2,Detritus / Unsharp Organisms,confirmed
2437,2327,313,86,38,2,2,Detritus / Unsharp Organisms,confirmed
2449,2141,939,84,56,2,2,Detritus / Unsharp Organisms,confirmed
2450,1041,979,58,55,3,3,Detritus / Unsharp Organisms,confirmed
2456,2509,1653,68,62,3,3,Detritus / Unsharp Organisms,confirmed
2455,1019,1538,45,46,5,5,Detritus / Unsharp Organisms,confirmed
2448,1680,924,169,226,7,7,Detritus / Unsharp Organisms,confirmed
2438,2114,327,44,48,7,7,Detritus / Unsharp Organisms,confirmed
2459,1355,2274,64,69,7,7,Detritus / Unsharp Organisms,confirmed
2451,2100,1140,81,92,7,7,Detritus / Unsharp Organisms,confirmed
2458,1052,2226,45,66,7,7,Detritus / Unsharp Organisms,confirmed
2440,2731,390,46,68,7,7,Detritus / Unsharp Organisms,confirmed
2463,1812,2603,40,76,7,7,Detritus / Unsharp Organisms,confirmed
2444,1817,724,77,152,8,8,Detritus / Unsharp Organisms,confirmed
2460,2278,2302,75,83,14,14,Detritus / Unsharp Organisms,confirmed
2436,1973,298,110,263,17,17,Detritus / Unsharp Organisms,confirmed
2446,2043,833,95,105,19,19,Detritus / Unsharp Organisms,confirmed
2457,1036,1752,86,108,29,29,Detritus / Unsharp Organisms,confirmed
2452,2927,1147,92,106,41,41,Detritus / Unsharp Organisms,confirmed
2442,2048,452,54,79,49,49,Detritus / Unsharp Organisms,confirmed
2454,1376,1514,120,149,49,49,Detritus / Unsharp Organisms,confirmed
