detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
3728,1970,211,200,150,2,2,Detritus / Unsharp Organisms,confirmed
3740,1878,753,154,121,2,2,Detritus / Unsharp Organisms,confirmed
3761,2895,1984,62,39,2,2,Detritus / Unsharp Organisms,confirmed
3777,2320,2764,61,45,2,2,Detritus / Unsharp Organisms,confirmed
3758,3143,1865,49,36,2,2,Detritus / Unsharp Organisms,confirmed
3770,2360,2483,68,56,2,2,Detritus / Unsharp Organisms,confirmed
3760,856,1927,81,46,2,2,Detritus / Unsharp Organisms,confirmed
3768,2638,2410,60,37,2,2,Detritus / Unsharp Organisms,confirmed
3774,1608,2699,55,38,2,2,Detritus / Unsharp Organisms,confirmed
3742,1992,1116,201,114,2,2,Detritus / Unsharp Organisms,confirmed
3769,2273,2474,82,38,2,2,Detritus / Unsharp Organisms,confirmed
3771,2032,2557,97,66,2,2,Detritus / Unsharp Organisms,confirmed
3772,1820,2640,96,45,2,2,Detritus / Unsharp Organisms,confirmed
3733,2156,468,60,53,2,2,Detritus / Unsharp Organisms,confirmed
3759,2513,1908,68,56,2,2,Detritus / Unsharp Organisms,confirmed
3729,2328,251,134,104,2,2,Detritus / Unsharp Organisms,confirmed
3734,1948,538,97,54,2,2,Detritus / Unsharp Organisms,confirmed
3727,1451,179,73,39,2,2,Detritus / Unsharp Organisms,confirmed
3735,2431,575,62,48,3,3,Detritus / Unsharp Organisms,confirmed
3762,1689,2032,49,45,3,3,Detritus / Unsharp Organisms,confirmed
3756,2597,1634,48,41,3,3,Detritus / Unsharp Organisms,confirmed
3744,2559,1216,67,57,3,3,Detritus / Unsharp Organisms,confirmed
3747,2818,1296,149,97,4,4,Detritus / Unsharp Organisms,confirmed
3730,2127,260,181,109,4,4,Detritus / Unsharp Organisms,confirmed
3755,3045,1595,86,69,4,4,Detritus / Unsharp Organisms,confirmed
3767,2546,2351,85,78,4,4,Detritus / Unsharp Organisms,confirmed
3766,1329,2332,46,46,5,5,Detritus / Unsharp Organisms,confirmed
3746,3308,1248,83,137,7,7,Detritus / Unsharp Organisms,confirmed
3741,1176,1001,68,91,7,7,Detritus / Unsharp Organisms,confirmed
3750,1042,1424,40,45,7,7,Detritus / Unsharp Organisms,confirmed
3753,2737,1534,84,87,7,7,Detritus / Unsharp Organisms,confirmed
3776,1986,2734,57,85,7,7,Detritus / Unsharp Organisms,confirmed
3732,1536,393,57,78,7,7,Detritus / Unsharp Organisms,confirmed
3736,1831,635,35,52,7,7,Detritus / Unsharp Organisms,confirmed
3748,2705,1332,80,84,7,7,Detritus / Unsharp Organisms,confirmed
3749,1325,1396,57,62,7,7,Detritus / Unsharp Organisms,confirmed
3731,1777,328,45,52,7,7,Detritus / Unsharp Organisms,confirmed
3775,1669,2712,46,79,7,7,Detritus / Unsharp Organisms,confirmed
3773,1333,2665,66,87,7,7,Detritus / Unsharp Organisms,confirmed
3739,2057,719,64,111,7,7,Detritus / Unsharp Organisms,confirmed
3763,1430,2159,56,89,8,8,Detritus / Unsharp Organisms,confirmed
3752,1541,1486,50,57,14,14,Detritus / Unsharp Organisms,confirmed
3737,2348,699,54,73,16,16,Detritus / Unsharp Organisms,confirmed
3745,969,1226,64,72,18,18,Detritus / Unsharp Organisms,confirmed
3754,1442,1580,79,114,29,29,Detritus / Unsharp Organisms,confirmed
3751,1715,1483,77,85,39,39,Detritus / Unsharp Organisms,confirmed
3764,2322,2219,151,165,40,40,Detritus / Unsharp Organisms,confirmed
3757,1076,1713,171,139,40,40,Detritus / Unsharp Organisms,confirmed
3743,2965,1126,130,122,48,48,Detritus / Unsharp Organisms,confirmed
3765,1386,2287,60,60,49,49,Detritus / Unsharp Organisms,confirmed
3738,1919,709,56,54,49,49,Detritus / Unsharp Organisms,confirmed
