detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
3876,2087,1831,150,182,0,2,Detritus / Unsharp Organisms,relabelled
3867,2534,1348,153,197,0,0,Cladoceramorpha,confirmed
3854,1668,776,165,111,2,2,Detritus / Unsharp Organisms,confirmed
3849,2431,576,60,48,2,2,Detritus / Unsharp Organisms,confirmed
3878,885,1937,61,44,2,2,Detritus / Unsharp Organisms,confirmed
3883,1710,2044,72,36,2,2,Detritus / Unsharp Organisms,confirmed
3862,1948,1141,240,89,2,2,Detritus / Unsharp Organisms,confirmed
3890,2274,2486,150,50,2,2,Detritus / Unsharp Organisms,confirmed
3889,2657,2424,55,34,2,2,Detritus / Unsharp Organisms,confirmed
3842,2337,306,124,35,2,2,Detritus / Unsharp Organisms,confirmed
3896,2319,2764,62,44,2,2,Detritus / Unsharp Organisms,confirmed
3840,1970,224,331,129,2,2,Detritus / Unsharp Organisms,confirmed
3891,2032,2557,96,74,2,2,Detritus / Unsharp Organisms,confirmed
3864,2558,1228,68,46,2,2,Detritus / Unsharp Organisms,confirmed
3869,1312,1398,68,55,2,2,Detritus / Unsharp Organisms,confirmed
3850,1861,589,73,57,2,2,Detritus / Unsharp Organisms,confirmed
3858,2004,908,93,57,2,2,Detritus / Unsharp Organisms,confirmed
3848,1978,570,62,36,2,2,Detritus / Unsharp Organisms,confirmed
3847,2109,531,116,50,2,2,Detritus / Unsharp Organisms,confirmed
3877,2516,1904,61,57,2,2,Detritus / Unsharp Organisms,confirmed
3846,1089,476,101,54,2,2,Detritus / Unsharp Organisms,confirmed
3892,1820,2639,98,55,2,2,Detritus / Unsharp Organisms,confirmed
3839,1409,187,116,45,2,2,Detritus / Unsharp Organisms,confirmed
3881,2123,2021,58,50,3,3,Detritus / Unsharp Organisms,confirmed
3888,2546,2361,75,70,3,3,Detritus / Unsharp Organisms,confirmed
3866,2814,1287,144,105,4,4,Detritus / Unsharp Organisms,confirmed
3874,3044,1595,99,69,4,4,Detritus / Unsharp Organisms,confirmed
3887,1330,2333,45,44,5,5,Detritus / Unsharp Organisms,confirmed
3886,1385,2285,68,63,6,6,Detritus / Unsharp Organisms,confirmed
3860,1432,1087,57,53,6,6,Detritus / Unsharp Organisms,confirmed
3872,2727,1531,84,94,7,7,Detritus / Unsharp Organisms,confirmed
3844,1538,392,54,79,7,7,Detritus / Unsharp Organisms,confirmed
3843,1942,362,62,74,7,7,Detritus / Unsharp Organisms,confirmed
3855,925,844,39,50,7,7,Detritus / Unsharp Organisms,confirmed
3845,2670,474,33,50,7,7,Detritus / Unsharp Organisms,confirmed
3880,2882,1953,48,54,7,7,Detritus / Unsharp Organisms,confirmed
3895,1986,2733,55,86,7,7,Detritus / Unsharp Organisms,confirmed
3857,1712,893,41,53,7,7,Detritus / Unsharp Organisms,confirmed
3863,982,1227,52,70,7,7,Detritus / Unsharp Organisms,confirmed
3859,1176,1034,49,83,7,7,Detritus / Unsharp Organisms,confirmed
3894,1642,2720,41,77,7,7,Detritus / Unsharp Organisms,confirmed
3893,1334,2665,59,64,7,7,Detritus / Unsharp Organisms,confirmed
3897,2170,2831,63,92,7,7,Detritus / Unsharp Organisms,confirmed
3841,1410,249,72,75,7,7,Detritus / Unsharp Organisms,confirmed
3884,1462,2184,63,81,8,8,Detritus / Unsharp Organisms,confirmed
3879,2433,1947,74,139,14,14,Detritus / Unsharp Organisms,confirmed
3870,1541,1485,50,58,14,14,Detritus / Unsharp Organisms,confirmed
3852,2348,699,54,55,15,15,Detritus / Unsharp Organisms,confirmed
3851,1391,653,64,64,21,21,Detritus / Unsharp Organisms,confirmed
3873,1442,1578,79,119,29,29,Detritus / Unsharp Organisms,confirmed
3868,810,1369,271,103,36,36,Cladoceramorpha,confirmed
3865,1826,1277,68,88,37,37,Detritus / Unsharp Organisms,confirmed
3885,2320,2200,162,183,40,40,Detritus / Unsharp Organisms,confirmed
3875,1077,1712,155,141,40,40,Detritus / Unsharp Organisms,confirmed
3861,2964,1122,125,124,48,48,Detritus / Unsharp Organisms,confirmed
3853,1884,767,114,101,49,49,Detritus / Unsharp Organisms,confirmed
3882,1904,2037,152,143,49,49,Detritus / Unsharp Organisms,confirmed
3871,1713,1488,63,81,49,49,Detritus / Unsharp Organisms,confirmed
3856,1872,864,163,136,49,49,Detritus / Unsharp Organisms,confirmed
