detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
4173,1878,790,159,85,2,2,Detritus / Unsharp Organisms,confirmed
4196,2273,2479,150,60,2,2,Detritus / Unsharp Organisms,confirmed
4183,2740,1516,102,88,2,2,Detritus / Unsharp Organisms,confirmed
4189,1662,2022,84,34,2,2,Detritus / Unsharp Organisms,confirmed
4175,1141,1037,90,81,2,2,Detritus / Unsharp Organisms,confirmed
4181,1045,1422,59,45,2,2,Detritus / Unsharp Organisms,confirmed
4178,1970,1218,70,35,2,2,Detritus / Unsharp Organisms,confirmed
4188,866,1919,82,71,2,2,Detritus / Unsharp Organisms,confirmed
4199,1608,2700,52,35,2,2,Detritus / Unsharp Organisms,confirmed
4172,1409,784,78,33,2,2,Detritus / Unsharp Organisms,confirmed
4185,2803,1627,89,60,2,2,Detritus / Unsharp Organisms,confirmed
4177,2189,1141,296,145,2,2,Detritus / Unsharp Organisms,confirmed
4174,1065,906,96,64,2,2,Detritus / Unsharp Organisms,confirmed
4166,2465,339,52,36,2,2,Detritus / Unsharp Organisms,confirmed
4168,2174,526,60,52,2,2,Detritus / Unsharp Organisms,confirmed
4192,998,2270,62,51,2,2,Detritus / Unsharp Organisms,confirmed
4179,2541,1233,72,50,2,2,Detritus / Unsharp Organisms,confirmed
4165,1722,310,94,37,2,2,Detritus / Unsharp Organisms,confirmed
4169,1945,564,123,48,2,2,Detritus / Unsharp Organisms,confirmed
4162,2303,235,72,41,2,2,Detritus / Unsharp Organisms,confirmed
4163,2372,279,91,45,2,2,Detritus / Unsharp Organisms,confirmed
4161,1437,186,87,33,2,2,Detritus / Unsharp Organisms,confirmed
4197,2031,2558,69,63,3,3,Detritus / Unsharp Organisms,confirmed
4195,2629,2400,45,46,3,3,Detritus / Unsharp Organisms,confirmed
4202,2324,2761,49,46,3,3,Detritus / Unsharp Organisms,confirmed
4198,1353,2697,67,59,3,3,Detritus / Unsharp Organisms,confirmed
4164,1957,284,213,99,4,4,Detritus / Unsharp Organisms,confirmed
4194,1330,2332,45,45,5,5,Detritus / Unsharp Organisms,confirmed
4201,1979,2726,55,91,7,7,Detritus / Unsharp Organisms,confirmed
4190,1423,2152,44,95,7,7,Detritus / Unsharp Organisms,confirmed
4187,3225,1854,40,64,7,7,Detritus / Unsharp Organisms,confirmed
4200,1668,2721,51,94,7,7,Detritus / Unsharp Organisms,confirmed
4171,2052,742,56,88,7,7,Detritus / Unsharp Organisms,confirmed
4184,1444,1580,49,114,8,8,Detritus / Unsharp Organisms,confirmed
4170,1813,642,47,104,8,8,Detritus / Unsharp Organisms,confirmed
4193,1385,2277,65,69,14,14,Detritus / Unsharp Organisms,confirmed
4167,1530,395,63,77,19,19,Detritus / Unsharp Organisms,confirmed
4182,1491,1488,125,106,32,32,Detritus / Unsharp Organisms,confirmed
4186,1077,1724,202,126,40,40,Detritus / Unsharp Organisms,confirmed
4176,2965,1138,134,118,49,49,Detritus / Unsharp Organisms,confirmed
4180,2802,1247,148,139,49,49,Detritus / Unsharp Organisms,confirmed
4191,2324,2233,209,150,49,49,Detritus / Unsharp Organisms,confirmed
