detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
6363,2309,386,143,65,2,2,Detritus / Unsharp Organisms,confirmed
6379,1608,1055,219,136,2,2,Detritus / Unsharp Organisms,confirmed
6369,1035,562,73,55,2,2,Detritus / Unsharp Organisms,confirmed
6404,1038,1966,196,132,2,2,Detritus / Unsharp Organisms,confirmed
6381,1977,1081,196,162,2,2,Detritus / Unsharp Organisms,confirmed
6360,2636,274,56,40,2,2,Detritus / Unsharp Organisms,confirmed
6380,1131,1062,85,59,2,2,Detritus / Unsharp Organisms,confirmed
6413,2695,2417,143,79,2,2,Detritus / Unsharp Organisms,confirmed
6414,1957,2537,63,50,2,2,Detritus / Unsharp Organisms,confirmed
6392,2450,1435,62,46,2,2,Detritus / Unsharp Organisms,confirmed
6385,2438,1232,137,38,2,2,Detritus / Unsharp Organisms,confirmed
6417,2388,2710,105,63,2,2,Detritus / Unsharp Organisms,confirmed
6387,2585,1326,103,65,2,2,Detritus / Unsharp Organisms,confirmed
6388,2687,1363,317,280,2,2,Detritus / Unsharp Organisms,confirmed
6366,1483,413,95,79,2,2,Detritus / Unsharp Organisms,confirmed
6412,1810,2399,102,91,2,2,Detritus / Unsharp Organisms,confirmed
6400,1059,1823,66,46,2,2,Detritus / Unsharp Organisms,confirmed
6403,2120,1926,100,58,2,2,Detritus / Unsharp Organisms,confirmed
6384,1902,1177,60,46,3,3,Detritus / Unsharp Organisms,confirmed
6394,1809,1627,239,106,4,4,Detritus / Unsharp Organisms,confirmed
6407,1898,2110,192,93,4,4,Detritus / Unsharp Organisms,confirmed
6410,1370,2358,323,101,4,4,Detritus / Unsharp Organisms,confirmed
6393,1283,1607,203,134,4,4,Detritus / Unsharp Organisms,confirmed
6368,2403,514,43,42,5,5,Detritus / Unsharp Organisms,confirmed
6375,2097,883,129,130,5,5,Detritus / Unsharp Organisms,confirmed
6402,1981,1919,58,67,7,7,Detritus / Unsharp Organisms,confirmed
6365,2441,411,62,71,7,7,Detritus / Unsharp Organisms,confirmed
6370,1821,625,111,268,7,7,Detritus / Unsharp Organisms,confirmed
6389,986,1376,75,87,7,7,Detritus / Unsharp Organisms,confirmed
6361,1835,327,49,65,7,7,Detritus / Unsharp Organisms,confirmed
6406,2092,2104,53,82,7,7,Detritus / Unsharp Organisms,confirmed
6391,1892,1426,68,76,7,7,Detritus / Unsharp Organisms,confirmed
6416,2239,2686,47,51,7,7,Detritus / Unsharp Organisms,confirmed
6367,1785,435,33,60,7,7,Detritus / Unsharp Organisms,confirmed
6376,1794,889,47,55,7,7,Detritus / Unsharp Organisms,confirmed
6362,1450,338,41,66,7,7,Detritus / Unsharp Organisms,confirmed
6396,1302,1715,64,90,7,7,Detritus / Unsharp Organisms,confirmed
6359,1467,246,61,88,7,7,Detritus / Unsharp Organisms,confirmed
6358,1944,152,272,656,7,7,Detritus / Unsharp Organisms,confirmed
6383,1833,1125,57,62,7,7,Detritus / Unsharp Organisms,confirmed
6390,2748,1404,81,91,7,7,Detritus / Unsharp Organisms,confirmed
6378,2582,1039,52,61,7,7,Detritus / Unsharp Organisms,confirmed
6395,2917,1697,55,84,7,7,Detritus / Unsharp Organisms,confirmed
6364,1572,393,44,106,7,7,Detritus / Unsharp Organisms,confirmed
6409,907,2290,53,57,7,7,Detritus / Unsharp Organisms,confirmed
6373,1789,778,50,79,7,7,Detritus / Unsharp Organisms,confirmed
6408,1139,2257,74,107,8,8,Detritus / Unsharp Organisms,confirmed
6386,913,1294,87,113,8,8,Detritus / Unsharp Organisms,confirmed
6374,2888,853,36,123,8,8,Detritus / Unsharp Organisms,confirmed
6372,2562,776,67,67,15,15,Detritus / Unsharp Organisms,confirmed
6401,2936,1890,186,206,19,19,Detritus / Unsharp Organisms,confirmed
6399,943,1822,104,124,19,19,Detritus / Unsharp Organisms,confirmed
6405,1695,1973,117,126,39,39,Detritus / Unsharp Organisms,confirmed
6382,1175,1122,246,270,39,39,Detritus / Unsharp Organisms,confirmed
6377,2861,1004,137,246,47,47,Detritus / Unsharp Organisms,confirmed
6397,2477,1720,168,207,47,47,Detritus / Unsharp Organisms,confirmed
6371,2468,681,84,105,49,49,Detritus / Unsharp Organisms,confirmed
6415,2082,2579,269,215,49,49,Detritus / Unsharp Organisms,confirmed
6398,1353,1809,103,95,49,49,Detritus / Unsharp Organisms,confirmed
6411,1984,2370,453,412,49,49,Detritus / Unsharp Organisms,confirmed
