detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
1949,2435,938,159,104,2,2,Detritus / Unsharp Organisms,confirmed
1944,1974,276,150,67,2,2,Detritus / Unsharp Organisms,confirmed
1958,1101,1823,70,36,2,2,Detritus / Unsharp Organisms,confirmed
1960,1378,2305,66,35,2,2,Detritus / Unsharp Organisms,confirmed
1951,2579,1077,70,59,2,2,Detritus / Unsharp Organisms,confirmed
1952,1133,1078,99,61,2,2,Detritus / Unsharp Organisms,confirmed
1945,2697,415,72,43,2,2,Detritus / Unsharp Organisms,confirmed
1956,1537,1491,53,50,3,3,Detritus / Unsharp Organisms,confirmed
1963,1608,2718,85,80,3,3,Detritus / Unsharp Organisms,confirmed
1950,1592,1034,63,58,3,3,Detritus / Unsharp Organisms,confirmed
1947,1403,757,77,47,4,4,Detritus / Unsharp Organisms,confirmed
1953,2946,1193,95,61,4,4,Detritus / Unsharp Organisms,confirmed
1948,1849,829,55,54,5,5,Detritus / Unsharp Organisms,confirmed
1962,2284,2545,41,81,7,7,Detritus / Unsharp Organisms,confirmed
1946,1364,539,44,58,7,7,Detritus / Unsharp Organisms,confirmed
1955,2493,1389,27,85,7,7,Detritus / Unsharp Organisms,confirmed
1943,2423,259,42,64,7,7,Detritus / Unsharp Organisms,confirmed
1957,1435,1508,65,153,8,8,Detritus / Unsharp Organisms,confirmed
1954,2776,1323,107,136,40,40,Detritus / Unsharp Organisms,confirmed
1961,2313,2344,44,48,40,40,Detritus / Unsharp Organisms,confirmed
1959,1976,2274,43,45,49,49,Detritus / Unsharp Organisms,confirmed
