detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
4005,1716,797,181,80,2,2,Detritus / Unsharp Organisms,confirmed
4018,942,1712,181,142,2,2,Detritus / Unsharp Organisms,confirmed
3995,2136,240,166,128,2,2,Detritus / Unsharp Organisms,confirmed
4023,1318,2265,137,85,2,2,Detritus / Unsharp Organisms,confirmed
4011,2570,1355,165,93,2,2,Detritus / Unsharp Organisms,confirmed
4027,2202,2475,212,63,2,2,Detritus / Unsharp Organisms,confirmed
4009,1829,1166,347,81,2,2,Detritus / Unsharp Organisms,confirmed
4028,2028,2560,70,54,2,2,Detritus / Unsharp Organisms,confirmed
4020,2951,2102,133,43,2,2,Detritus / Unsharp Organisms,confirmed
4007,1066,1028,116,85,2,2,Detritus / Unsharp Organisms,confirmed
4017,1326,1618,157,79,2,2,Detritus / Unsharp Organisms,confirmed
4015,2513,1564,106,59,2,2,Detritus / Unsharp Organisms,confirmed
4030,1919,2758,89,58,2,2,Detritus / Unsharp Organisms,confirmed
4013,991,1430,66,35,2,2,Detritus / Unsharp Organisms,confirmed
4026,2661,2453,51,38,2,2,Detritus / Unsharp Organisms,confirmed
3998,2436,341,58,33,2,2,Detritus / Unsharp Organisms,confirmed
4031,2284,2767,64,45,2,2,Detritus / Unsharp Organisms,confirmed
4002,1862,572,64,34,2,2,Detritus / Unsharp Organisms,confirmed
4024,1471,2271,89,57,2,2,Detritus / Unsharp Organisms,confirmed
4001,1878,502,98,58,2,2,Detritus / Unsharp Organisms,confirmed
4010,2500,1242,78,35,2,2,Detritus / Unsharp Organisms,confirmed
4000,1984,500,110,87,2,2,Detritus / Unsharp Organisms,confirmed
4029,1452,2705,171,95,2,2,Detritus / Unsharp Organisms,confirmed
4012,2777,1428,85,72,2,2,Detritus / Unsharp Organisms,confirmed
4008,2831,1165,157,76,4,4,Detritus / Unsharp Organisms,confirmed
4022,2168,2241,172,143,4,4,Detritus / Unsharp Organisms,confirmed
3997,1957,293,183,88,4,4,Detritus / Unsharp Organisms,confirmed
4004,2054,776,54,53,5,5,Detritus / Unsharp Organisms,confirmed
4021,1755,2116,47,56,7,7,Detritus / Unsharp Organisms,confirmed
4016,1442,1579,53,87,7,7,Detritus / Unsharp Organisms,confirmed
4019,3218,1860,44,60,7,7,Detritus / Unsharp Organisms,confirmed
3999,1531,404,62,79,7,7,Detritus / Unsharp Organisms,confirmed
4025,1330,2330,43,48,7,7,Detritus / Unsharp Organisms,confirmed
3996,1838,259,32,59,8,8,Detritus / Unsharp Organisms,confirmed
4003,1818,622,49,68,8,8,Detritus / Unsharp Organisms,confirmed
4014,1525,1488,66,71,45,45,Detritus / Unsharp Organisms,confirmed
4006,1061,925,90,110,49,49,Detritus / Unsharp Organisms,confirmed
