detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
6688,1580,2552,58,36,2,2,Detritus / Unsharp Organisms,confirmed
6683,2377,2190,59,41,2,2,Detritus / Unsharp Organisms,confirmed
6644,2733,430,73,43,2,2,Detritus / Unsharp Organisms,confirmed
6669,3103,1728,103,72,2,2,Detritus / Unsharp Organisms,confirmed
6678,2311,1981,62,42,2,2,Detritus / Unsharp Organisms,confirmed
6679,3110,2046,66,52,2,2,Detritus / Unsharp Organisms,confirmed
6657,2232,916,59,50,2,2,Detritus / Unsharp Organisms,confirmed
6687,1136,2492,93,53,2,2,Detritus / Unsharp Organisms,confirmed
6656,753,872,77,39,2,2,Detritus / Unsharp Organisms,confirmed
6649,2928,671,84,41,2,2,Detritus / Unsharp Organisms,confirmed
6677,658,1971,77,60,2,2,Detritus / Unsharp Organisms,confirmed
6691,1265,2737,78,48,2,2,Detritus / Unsharp Organisms,confirmed
6641,2461,230,81,53,2,2,Detritus / Unsharp Organisms,confirmed
6640,2090,181,76,37,2,2,Detritus / Unsharp Organisms,confirmed
6642,2317,291,144,115,2,2,Detritus / Unsharp Organisms,confirmed
6643,1187,310,65,60,3,3,Detritus / Unsharp Organisms,confirmed
6670,649,1730,50,41,3,3,Detritus / Unsharp Organisms,confirmed
6666,2938,1665,174,83,4,4,Detritus / Unsharp Organisms,confirmed
6653,2378,781,89,49,4,4,Detritus / Unsharp Organisms,confirmed
6684,1322,2207,147,108,4,4,Detritus / Unsharp Organisms,confirmed
6664,689,1422,149,145,4,4,Detritus / Unsharp Organisms,confirmed
6655,1220,800,85,77,4,4,Detritus / Unsharp Organisms,confirmed
6690,1637,2663,84,47,4,4,Detritus / Unsharp Organisms,confirmed
6665,2984,1486,100,64,4,4,Detritus / Unsharp Organisms,confirmed
6658,1010,971,468,166,4,4,Detritus / Unsharp Organisms,confirmed
6673,1623,1879,42,75,7,7,Detritus / Unsharp Organisms,confirmed
6692,1760,2778,40,53,7,7,Detritus / Unsharp Organisms,confirmed
6650,2338,685,41,55,7,7,Detritus / Unsharp Organisms,confirmed
6662,528,1388,44,67,7,7,Detritus / Unsharp Organisms,confirmed
6686,2901,2444,96,101,7,7,Detritus / Unsharp Organisms,confirmed
6663,2621,1393,45,100,8,8,Detritus / Unsharp Organisms,confirmed
6672,2960,1795,38,68,8,8,Detritus / Unsharp Organisms,confirmed
6682,2248,2177,37,68,8,8,Detritus / Unsharp Organisms,confirmed
6646,1983,499,37,76,8,8,Detritus / Unsharp Organisms,confirmed
6668,1670,1706,38,81,8,8,Detritus / Unsharp Organisms,confirmed
6660,1948,976,96,80,9,9,Detritus / Unsharp Organisms,confirmed
6667,2116,1667,129,98,9,9,Detritus / Unsharp Organisms,confirmed
6680,1780,2061,94,90,9,9,Detritus / Unsharp Organisms,confirmed
6685,1054,2304,84,49,10,10,Detritus / Unsharp Organisms,confirmed
6661,2021,1240,87,98,16,16,Detritus / Unsharp Organisms,confirmed
6648,2651,659,56,107,16,16,Detritus / Unsharp Organisms,confirmed
6651,1537,691,51,76,16,16,Detritus / Unsharp Organisms,confirmed
6671,2234,1737,141,157,16,16,Detritus / Unsharp Organisms,confirmed
6676,2676,1970,34,120,17,17,Detritus / Unsharp Organisms,confirmed
6654,844,791,95,279,17,17,Detritus / Unsharp Organisms,confirmed
6659,1878,973,52,67,19,19,Detritus / Unsharp Organisms,confirmed
6647,1688,631,132,201,28,28,Detritus / Unsharp Organisms,confirmed
6645,2244,442,38,85,29,29,Detritus / Unsharp Organisms,confirmed
6674,656,1884,78,82,49,49,Detritus / Unsharp Organisms,confirmed
6689,2488,2597,80,77,49,49,Detritus / Unsharp Organisms,confirmed
6675,1819,1914,57,91,49,49,Detritus / Unsharp Organisms,confirmed
6681,1290,2069,78,79,49,49,Detritus / Unsharp Organisms,confirmed
6652,1348,696,51,68,49,49,Detritus / Unsharp Organisms,confirmed
