detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
2636,1874,777,125,103,2,2,Detritus / Unsharp Organisms,confirmed
2647,2777,1361,167,95,2,2,Detritus / Unsharp Organisms,confirmed
2644,2116,1188,140,44,2,2,Detritus / Unsharp Organisms,confirmed
2651,1540,1496,57,48,2,2,Detritus / Unsharp Organisms,confirmed
2633,1534,428,65,47,2,2,Detritus / Unsharp Organisms,confirmed
2650,1687,1395,69,42,2,2,Detritus / Unsharp Organisms,confirmed
2660,3011,2310,90,37,2,2,Detritus / Unsharp Organisms,confirmed
2662,1818,2611,124,72,2,2,Detritus / Unsharp Organisms,confirmed
2653,1563,1598,57,47,2,2,Detritus / Unsharp Organisms,confirmed
2641,1227,1009,107,54,2,2,Detritus / Unsharp Organisms,confirmed
2642,1141,1068,53,46,3,3,Detritus / Unsharp Organisms,confirmed
2655,988,1972,126,90,4,4,Detritus / Unsharp Organisms,confirmed
2632,2115,326,45,49,7,7,Detritus / Unsharp Organisms,confirmed
2637,2194,790,51,101,7,7,Detritus / Unsharp Organisms,confirmed
2646,1877,1345,52,56,7,7,Detritus / Unsharp Organisms,confirmed
2661,2060,2537,36,85,7,7,Detritus / Unsharp Organisms,confirmed
2640,2018,977,36,55,7,7,Detritus / Unsharp Organisms,confirmed
2639,1714,910,34,63,7,7,Detritus / Unsharp Organisms,confirmed
2638,2186,893,54,96,7,7,Detritus / Unsharp Organisms,confirmed
2656,1872,2129,37,59,8,8,Detritus / Unsharp Organisms,confirmed
2635,1852,702,37,74,8,8,Detritus / Unsharp Organisms,confirmed
2645,1930,1284,71,70,15,15,Detritus / Unsharp Organisms,confirmed
2652,1446,1561,101,101,15,15,Detritus / Unsharp Organisms,confirmed
2659,2535,2297,66,65,15,15,Detritus / Unsharp Organisms,confirmed
2648,1326,1392,49,62,18,18,Detritus / Unsharp Organisms,confirmed
2649,2667,1393,61,76,19,19,Detritus / Unsharp Organisms,confirmed
2631,1973,305,140,258,29,29,Detritus / Unsharp Organisms,confirmed
2654,1097,1744,68,111,40,40,Detritus / Unsharp Organisms,confirmed
2643,2950,1156,100,98,48,48,Detritus / Unsharp Organisms,confirmed
2658,2313,2296,77,90,49,49,Detritus / Unsharp Organisms,confirmed
2657,1386,2280,49,69,49,49,Detritus / Unsharp Organisms,confirmed
2634,1776,641,52,52,49,49,Detritus / Unsharp Organisms,confirmed
