detection_id,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
4292,1920,1147,258,84,2,2,Detritus / Unsharp Organisms,confirmed
4295,1031,1436,48,34,2,2,Detritus / Unsharp Organisms,confirmed
4303,1955,1930,55,38,2,2,Detritus / Unsharp Organisms,confirmed
4310,2669,2432,53,37,2,2,Detritus / Unsharp Organisms,confirmed
4304,1759,2059,60,45,2,2,Detritus / Unsharp Organisms,confirmed
4284,1986,536,68,33,2,2,Detritus / Unsharp Organisms,confirmed
4313,1823,2640,93,46,2,2,Detritus / Unsharp Organisms,confirmed
4285,1865,571,60,41,2,2,Detritus / Unsharp Organisms,confirmed
4309,1319,2333,55,46,2,2,Detritus / Unsharp Organisms,confirmed
4312,2024,2558,77,64,3,3,Detritus / Unsharp Organisms,confirmed
4293,2509,1205,68,63,3,3,Detritus / Unsharp Organisms,confirmed
4281,1959,281,199,96,4,4,Detritus / Unsharp Organisms,confirmed
4311,2262,2477,155,67,4,4,Detritus / Unsharp Organisms,confirmed
4297,2709,1483,72,97,7,7,Detritus / Unsharp Organisms,confirmed
4316,1986,2748,59,71,7,7,Detritus / Unsharp Organisms,confirmed
4317,2318,2751,45,59,7,7,Detritus / Unsharp Organisms,confirmed
4282,1542,395,52,82,7,7,Detritus / Unsharp Organisms,confirmed
4286,1830,642,39,46,7,7,Detritus / Unsharp Organisms,confirmed
4302,887,1907,57,87,7,7,Detritus / Unsharp Organisms,confirmed
4307,1000,2246,41,59,7,7,Detritus / Unsharp Organisms,confirmed
4301,3225,1853,40,68,7,7,Detritus / Unsharp Organisms,confirmed
4288,2054,773,53,56,7,7,Detritus / Unsharp Organisms,confirmed
4315,1558,2692,65,94,7,7,Detritus / Unsharp Organisms,confirmed
4314,1270,2644,43,90,7,7,Detritus / Unsharp Organisms,confirmed
4298,1443,1580,49,118,8,8,Detritus / Unsharp Organisms,confirmed
4280,1848,254,47,64,8,8,Detritus / Unsharp Organisms,confirmed
4283,2072,414,43,84,8,8,Detritus / Unsharp Organisms,confirmed
4308,1370,2262,88,84,15,15,Detritus / Unsharp Organisms,confirmed
4287,1850,729,123,170,16,16,Detritus / Unsharp Organisms,confirmed
4290,1139,985,97,127,18,18,Detritus / Unsharp Organisms,confirmed
4289,1061,901,82,112,18,18,Detritus / Unsharp Organisms,confirmed
4296,1483,1453,108,123,27,27,Detritus / Unsharp Organisms,confirmed
4305,2324,2188,96,195,29,29,Detritus / Unsharp Organisms,confirmed
4300,1068,1706,167,147,40,40,Detritus / Unsharp Organisms,confirmed
4291,2961,1107,107,137,41,41,Detritus / Unsharp Organisms,confirmed
4294,2805,1248,132,146,49,49,Detritus / Unsharp Organisms,confirmed
4299,1381,1638,69,96,49,49,Detritus / Unsharp Organisms,confirmed
4306,1469,2222,79,77,49,49,Detritus / Unsharp Organisms,confirmed
